"AccountId","PartyId","Status","StatusUpdateDateTime","AccountType","NickName","OpeningDate","AccountSubType",
"5123","5123","'Disabled'","2019-11-05 07:36:49.00","'Particular'","integrate distributed webservices","1987-05-02 16:14:57.00","'POI'",
"5124","5124","'Disabled'","1997-03-24 21:41:19.00","'Particular'","generate dynamic channels","1987-06-23 00:34:25.00","'SAI'",
"5125","5125","'Enabled'","2001-03-19 02:51:26.00","'Business'","mesh killer e-services","2018-01-26 06:45:31.00","'EDP'",
"5126","5126","'Enabled'","1978-10-12 22:59:40.00","'Particular'","expedite dot-com mindshare","1980-05-23 02:18:21.00","'POI'",
"5127","5127","'Enabled'","1982-03-20 23:16:19.00","'Particular'","orchestrate back-end infomediaries","1995-08-14 08:08:35.00","'SAI'",
"5128","5128","'Enabled'","2018-10-26 23:16:44.00","'Business'","reintermediate dot-com models","1997-09-05 01:03:17.00","'SAI'",
"5129","5129","'Enabled'","1985-06-13 23:11:18.00","'Business'","extend proactive content","2013-01-16 04:06:41.00","'EDP'",
"5130","5130","'Disabled'","1978-11-11 01:44:18.00","'Particular'","syndicate collaborative e-tailers","2021-01-27 21:14:02.00","'POI'",
"5131","5131","'Enabled'","2000-07-19 12:57:24.00","'Particular'","recontextualize viral experiences","1984-12-27 15:52:59.00","'SAI'",
"5132","5132","'Enabled'","1981-12-16 18:50:35.00","'Particular'","recontextualize strategic schemas","1973-06-18 11:47:38.00","'POI'",
"5133","5133","'Disabled'","2014-05-01 16:01:54.00","'Business'","deliver front-end interfaces","1972-05-29 17:18:54.00","'SAI'",
"5134","5134","'Enabled'","1983-05-24 07:32:53.00","'Particular'","iterate end-to-end niches","1998-09-18 15:55:51.00","'SAI'",
"5135","5135","'Disabled'","1979-01-04 08:02:56.00","'Particular'","synthesize scalable content","2001-07-02 15:49:49.00","'EDP'",
"5136","5136","'Disabled'","2013-06-07 12:48:19.00","'Business'","engineer B2B functionalities","2000-08-07 04:50:24.00","'SAI'",
"5137","5137","'Disabled'","1996-10-06 03:02:28.00","'Business'","benchmark killer systems","2000-03-31 08:00:07.00","'SAI'",
"5138","5138","'Disabled'","2013-05-10 15:43:28.00","'Business'","extend sexy e-services","1978-07-11 12:57:40.00","'SAI'",
"5139","5139","'Disabled'","2009-07-14 18:32:04.00","'Particular'","evolve customized eyeballs","1986-07-24 23:54:00.00","'POI'",
"5140","5140","'Enabled'","2014-06-01 11:28:58.00","'Particular'","scale e-business convergence","2022-02-11 22:30:39.00","'EDP'",
"5141","5141","'Disabled'","1983-09-26 13:24:52.00","'Particular'","utilize ubiquitous bandwidth","2018-05-24 01:08:19.00","'EDP'",
"5142","5142","'Enabled'","1971-03-20 11:38:43.00","'Business'","redefine virtual e-markets","1972-03-27 17:40:19.00","'EDP'",
"5143","5143","'Disabled'","2009-11-12 22:00:57.00","'Particular'","exploit proactive webservices","2015-01-03 07:06:45.00","'EDP'",
"5144","5144","'Enabled'","1999-03-07 14:19:12.00","'Business'","repurpose mission-critical infrastructures","1994-09-03 15:03:37.00","'POI'",
"5145","5145","'Enabled'","1998-09-13 23:06:56.00","'Particular'","e-enable cross-media architectures","1991-03-26 02:23:05.00","'POI'",
"5146","5146","'Disabled'","2006-09-11 23:35:54.00","'Business'","orchestrate real-time models","2000-06-27 19:13:25.00","'SAI'",
"5147","5147","'Disabled'","1999-04-22 08:03:47.00","'Particular'","iterate transparent paradigms","2016-07-22 18:19:46.00","'EDP'",
"5148","5148","'Disabled'","1977-10-28 14:27:48.00","'Particular'","brand user-centric networks","2009-03-30 10:36:30.00","'SAI'",
"5149","5149","'Enabled'","1973-10-15 10:45:28.00","'Particular'","exploit global mindshare","1979-06-11 22:56:59.00","'POI'",
"5150","5150","'Enabled'","1977-01-07 12:05:28.00","'Business'","e-enable innovative metrics","1977-03-02 16:19:07.00","'POI'",
"5151","5151","'Disabled'","2019-01-25 13:44:41.00","'Business'","target e-business synergies","1971-07-04 01:21:44.00","'EDP'",
"5152","5152","'Enabled'","2006-11-30 21:54:57.00","'Business'","enhance strategic applications","1974-01-06 16:20:15.00","'POI'",
"5153","5153","'Enabled'","1977-06-02 18:44:42.00","'Particular'","transform integrated markets","1976-12-30 10:30:53.00","'POI'",
"5154","5154","'Enabled'","2011-10-30 05:50:46.00","'Business'","expedite efficient communities","1990-10-22 17:53:09.00","'POI'",
"5155","5155","'Enabled'","2014-09-17 09:01:52.00","'Business'","enhance interactive functionalities","1985-02-22 13:14:24.00","'POI'",
"5156","5156","'Disabled'","1971-01-09 22:19:06.00","'Business'","reintermediate cutting-edge users","1982-09-22 13:07:31.00","'SAI'",
"5157","5157","'Enabled'","1978-04-10 03:42:35.00","'Business'","generate end-to-end partnerships","2000-08-15 04:09:35.00","'SAI'",
"5158","5158","'Disabled'","2021-10-24 05:24:07.00","'Business'","incentivize web-enabled markets","2001-06-01 12:43:58.00","'POI'",
"5159","5159","'Disabled'","2012-09-24 14:03:20.00","'Business'","strategize revolutionary communities","1986-01-02 16:01:58.00","'EDP'",
"5160","5160","'Enabled'","2000-01-23 07:25:54.00","'Business'","implement proactive interfaces","1992-05-01 12:51:03.00","'SAI'",
"5161","5161","'Enabled'","2020-08-14 08:42:23.00","'Business'","mesh enterprise e-markets","2015-03-22 22:30:14.00","'SAI'",
"5162","5162","'Disabled'","1974-02-25 05:04:15.00","'Business'","grow turn-key content","2013-07-18 23:50:50.00","'EDP'",
"5163","5163","'Enabled'","1990-04-25 10:47:44.00","'Particular'","exploit sexy markets","2011-01-28 07:21:50.00","'SAI'",
"5164","5164","'Enabled'","2006-04-20 07:33:58.00","'Particular'","target granular relationships","1972-09-11 12:45:50.00","'SAI'",
"5165","5165","'Enabled'","1970-01-10 10:34:58.00","'Business'","productize real-time networks","1977-01-19 17:52:15.00","'EDP'",
"5166","5166","'Disabled'","2010-10-01 15:53:44.00","'Particular'","synergize cross-media paradigms","1980-12-15 15:07:57.00","'EDP'",
"5167","5167","'Enabled'","2008-07-14 18:38:49.00","'Particular'","incentivize open-source portals","2003-03-11 19:44:31.00","'EDP'",
"5168","5168","'Disabled'","2009-03-23 22:46:52.00","'Particular'","maximize strategic e-commerce","2018-10-14 04:50:06.00","'POI'",
"5169","5169","'Enabled'","1975-05-09 16:12:59.00","'Business'","unleash one-to-one portals","2001-01-09 17:51:59.00","'EDP'",
"5170","5170","'Enabled'","2013-04-26 17:54:26.00","'Particular'","architect user-centric vortals","2007-08-29 21:06:18.00","'EDP'",
"5171","5171","'Disabled'","1999-01-19 23:55:36.00","'Particular'","productize plug-and-play niches","2009-05-20 08:18:03.00","'POI'",
"5172","5172","'Disabled'","1988-11-04 17:24:04.00","'Business'","enable next-generation partnerships","1980-09-04 06:29:00.00","'POI'",
"5173","5173","'Enabled'","1994-09-16 13:09:06.00","'Business'","e-enable real-time schemas","1973-09-17 11:15:18.00","'EDP'",
"5174","5174","'Enabled'","2004-06-22 10:53:32.00","'Business'","benchmark open-source infrastructures","1987-09-06 23:38:22.00","'SAI'",
"5175","5175","'Disabled'","1981-04-17 16:55:56.00","'Particular'","leverage e-business technologies","2012-01-13 00:48:55.00","'POI'",
"5176","5176","'Enabled'","2002-08-19 09:57:39.00","'Particular'","transition bleeding-edge networks","1975-06-26 12:27:12.00","'EDP'",
"5177","5177","'Enabled'","1977-04-05 23:01:09.00","'Business'","synergize back-end functionalities","2020-10-06 23:38:24.00","'EDP'",
"5178","5178","'Enabled'","2017-07-12 21:16:36.00","'Particular'","utilize killer platforms","1980-02-11 03:43:34.00","'SAI'",
"5179","5179","'Enabled'","2005-06-13 22:11:42.00","'Business'","enhance world-class markets","1991-02-20 13:44:54.00","'SAI'",
"5180","5180","'Enabled'","1987-01-16 21:30:49.00","'Particular'","reintermediate next-generation networks","1977-10-20 18:41:15.00","'POI'",
"5181","5181","'Enabled'","2007-10-23 22:13:41.00","'Business'","optimize integrated models","1983-10-09 12:45:19.00","'SAI'",
"5182","5182","'Disabled'","2018-02-04 19:17:22.00","'Particular'","reinvent synergistic e-services","2001-06-14 10:26:25.00","'SAI'",
"5183","5183","'Enabled'","1976-03-19 22:01:01.00","'Particular'","incentivize ubiquitous infomediaries","1997-03-11 05:42:27.00","'POI'",
"5184","5184","'Disabled'","1978-09-21 07:19:57.00","'Business'","maximize cross-platform applications","1981-05-16 01:13:51.00","'POI'",
"5185","5185","'Enabled'","2009-03-29 21:13:27.00","'Business'","matrix granular niches","2020-08-01 21:27:19.00","'EDP'",
"5186","5186","'Enabled'","1993-12-01 19:07:25.00","'Business'","incubate rich markets","1978-09-08 21:20:24.00","'EDP'",
"5187","5187","'Disabled'","2021-01-02 05:34:47.00","'Business'","deploy cross-platform paradigms","2012-01-28 21:59:48.00","'EDP'",
"5188","5188","'Enabled'","2013-04-24 16:22:39.00","'Particular'","incentivize vertical webservices","2015-12-01 11:19:42.00","'SAI'",
"5189","5189","'Disabled'","1994-03-05 23:30:10.00","'Business'","evolve plug-and-play bandwidth","2005-11-17 08:28:02.00","'POI'",
"5190","5190","'Disabled'","2020-06-02 09:47:53.00","'Business'","enhance one-to-one supply-chains","1986-11-25 19:05:51.00","'SAI'",
"5191","5191","'Enabled'","1976-05-15 04:24:57.00","'Particular'","incentivize strategic e-services","2003-08-21 04:30:40.00","'EDP'",
"5192","5192","'Enabled'","1999-02-05 15:22:45.00","'Business'","target intuitive schemas","1997-06-23 10:14:58.00","'EDP'",
"5193","5193","'Enabled'","1996-08-29 03:43:07.00","'Business'","extend impactful technologies","2013-03-08 17:47:54.00","'SAI'",
"5194","5194","'Disabled'","1984-07-28 10:36:16.00","'Particular'","drive turn-key synergies","1986-05-28 14:27:00.00","'POI'",
"5195","5195","'Enabled'","1981-01-25 06:35:55.00","'Business'","expedite front-end e-markets","1972-10-14 06:06:24.00","'POI'",
"5196","5196","'Disabled'","1972-09-07 12:13:34.00","'Business'","revolutionize holistic architectures","1990-10-06 16:56:54.00","'POI'",
"5197","5197","'Enabled'","2005-07-31 00:40:51.00","'Particular'","reintermediate mission-critical partnerships","2021-06-30 16:36:13.00","'EDP'",
"5198","5198","'Disabled'","2001-06-30 00:25:05.00","'Particular'","enhance cross-media relationships","1984-01-04 13:57:19.00","'EDP'",
"5199","5199","'Disabled'","1976-12-24 08:54:52.00","'Particular'","synergize innovative webservices","1997-01-03 21:48:02.00","'EDP'",
"5200","5200","'Disabled'","1983-07-25 13:38:18.00","'Business'","iterate front-end content","2009-04-30 22:47:25.00","'EDP'",
"5201","5201","'Disabled'","1981-10-08 05:44:32.00","'Business'","engage enterprise methodologies","1996-03-09 00:28:25.00","'EDP'",
"5202","5202","'Disabled'","2012-08-24 01:20:56.00","'Particular'","deliver global portals","1982-05-23 23:37:04.00","'POI'",
"5203","5203","'Disabled'","1973-08-23 02:34:04.00","'Particular'","visualize virtual interfaces","1999-01-14 05:52:47.00","'EDP'",
"5204","5204","'Disabled'","1970-01-07 19:16:36.00","'Particular'","generate rich supply-chains","2004-01-10 10:33:27.00","'EDP'",
"5205","5205","'Enabled'","2005-11-24 06:24:02.00","'Business'","iterate virtual platforms","1979-02-14 16:10:23.00","'SAI'",
"5206","5206","'Disabled'","1999-11-27 06:15:19.00","'Business'","target wireless content","1991-01-13 22:34:00.00","'EDP'",
"5207","5207","'Disabled'","2017-04-19 19:30:17.00","'Business'","grow real-time e-services","1984-10-12 19:59:29.00","'EDP'",
"5208","5208","'Disabled'","2006-03-21 12:52:57.00","'Business'","expedite frictionless paradigms","2004-03-08 00:23:11.00","'POI'",
"5209","5209","'Enabled'","1991-08-04 22:40:17.00","'Business'","iterate extensible e-services","1998-12-27 03:05:45.00","'EDP'",
"5210","5210","'Disabled'","2011-01-19 21:41:54.00","'Particular'","implement global e-business","2005-06-24 03:04:26.00","'SAI'",
"5211","5211","'Enabled'","2016-06-05 11:17:25.00","'Business'","seize dot-com niches","2014-06-27 01:59:35.00","'SAI'",
"5212","5212","'Enabled'","2008-05-19 05:36:39.00","'Particular'","target innovative applications","1988-04-09 08:11:30.00","'POI'",
"5213","5213","'Enabled'","2016-04-02 04:06:45.00","'Particular'","enable bricks-and-clicks e-services","2002-04-30 17:25:56.00","'EDP'",
"5214","5214","'Enabled'","2012-02-24 17:37:09.00","'Business'","facilitate world-class experiences","2003-01-12 07:41:10.00","'SAI'",
"5215","5215","'Enabled'","2003-07-06 05:10:48.00","'Particular'","productize synergistic interfaces","1989-04-17 15:45:29.00","'POI'",
"5216","5216","'Disabled'","1993-05-18 03:28:54.00","'Business'","synergize killer infomediaries","2005-09-20 06:56:55.00","'EDP'",
"5217","5217","'Enabled'","2021-02-23 18:14:15.00","'Particular'","leverage e-business portals","1986-11-28 22:41:35.00","'EDP'",
"5218","5218","'Disabled'","2007-01-15 02:10:54.00","'Business'","generate 24/365 infomediaries","1984-05-09 20:39:29.00","'POI'",
"5219","5219","'Disabled'","1994-06-26 06:18:59.00","'Particular'","generate robust portals","1978-04-14 11:30:32.00","'POI'",
"5220","5220","'Enabled'","1996-03-08 03:56:14.00","'Particular'","synthesize viral deliverables","1996-03-01 04:29:40.00","'SAI'",
"5221","5221","'Enabled'","1975-10-28 07:33:12.00","'Business'","mesh one-to-one functionalities","1991-09-27 22:26:27.00","'POI'",
"5222","5222","'Enabled'","1972-06-10 18:46:37.00","'Particular'","synergize synergistic content","2016-03-16 07:04:34.00","'SAI'",
"5223","5223","'Disabled'","2015-08-18 10:34:36.00","'Particular'","streamline one-to-one initiatives","1980-11-11 16:01:35.00","'SAI'",
"5224","5224","'Enabled'","1977-02-18 20:35:44.00","'Particular'","harness virtual networks","1992-08-29 02:19:54.00","'POI'",
"5225","5225","'Disabled'","1980-06-27 21:59:04.00","'Particular'","monetize interactive content","1983-10-28 04:15:18.00","'EDP'",
"5226","5226","'Disabled'","2020-09-10 01:38:16.00","'Business'","architect mission-critical deliverables","2021-04-28 17:59:14.00","'POI'",
"5227","5227","'Disabled'","1972-09-01 18:25:43.00","'Business'","drive interactive webservices","1986-10-01 22:35:38.00","'POI'",
"5228","5228","'Disabled'","2015-11-09 04:09:58.00","'Business'","envisioneer collaborative e-markets","2005-08-13 03:46:35.00","'EDP'",
"5229","5229","'Enabled'","2007-12-03 12:30:39.00","'Business'","orchestrate strategic technologies","2018-07-07 01:43:38.00","'POI'",
"5230","5230","'Disabled'","1991-12-20 00:36:28.00","'Particular'","benchmark B2B experiences","1987-09-10 12:44:19.00","'EDP'",
"5231","5231","'Enabled'","1996-09-19 16:55:58.00","'Particular'","transition compelling users","1972-03-22 06:53:21.00","'SAI'",
"5232","5232","'Disabled'","2015-11-24 19:16:48.00","'Business'","facilitate rich vortals","2003-03-09 08:48:52.00","'POI'",
"5233","5233","'Disabled'","1998-10-14 03:18:53.00","'Particular'","brand integrated models","2018-05-05 08:50:52.00","'SAI'",
"5234","5234","'Disabled'","1981-04-23 08:53:04.00","'Particular'","synergize integrated channels","2019-05-09 18:33:48.00","'SAI'",
"5235","5235","'Disabled'","1976-01-21 10:12:34.00","'Particular'","maximize mission-critical functionalities","2006-07-23 00:32:07.00","'SAI'",
"5236","5236","'Enabled'","2001-09-11 07:35:22.00","'Business'","e-enable innovative content","1996-12-24 18:15:31.00","'EDP'",
"5237","5237","'Disabled'","1984-04-22 17:46:59.00","'Particular'","empower clicks-and-mortar e-services","2009-04-04 06:01:16.00","'EDP'",
"5238","5238","'Disabled'","2014-06-24 03:13:11.00","'Particular'","implement sexy channels","2005-12-05 05:16:36.00","'EDP'",
"5239","5239","'Disabled'","2010-08-25 12:33:43.00","'Particular'","productize user-centric platforms","2005-01-29 08:02:37.00","'EDP'",
"5240","5240","'Disabled'","1970-06-16 06:17:20.00","'Business'","strategize holistic niches","1990-03-09 22:41:34.00","'EDP'",
"5241","5241","'Disabled'","1980-10-22 14:50:17.00","'Business'","expedite synergistic convergence","1975-03-10 15:26:21.00","'SAI'",
"5242","5242","'Disabled'","1987-06-14 00:26:48.00","'Business'","exploit scalable e-commerce","2000-10-10 22:23:18.00","'SAI'",
"5243","5243","'Disabled'","2005-06-03 21:59:48.00","'Business'","optimize seamless models","1992-07-09 11:50:05.00","'SAI'",
"5244","5244","'Enabled'","2016-12-10 01:54:59.00","'Particular'","syndicate integrated models","2003-05-26 08:01:02.00","'POI'",
"5245","5245","'Disabled'","1997-04-13 09:10:35.00","'Particular'","deploy mission-critical channels","2015-08-16 15:22:54.00","'POI'",
"5246","5246","'Enabled'","1982-06-05 02:12:38.00","'Business'","enhance real-time initiatives","2021-03-07 13:33:07.00","'EDP'",
"5247","5247","'Disabled'","1994-05-27 13:19:07.00","'Business'","enable enterprise e-markets","2014-12-02 10:45:15.00","'EDP'",
"5248","5248","'Enabled'","2017-07-02 04:02:37.00","'Business'","morph B2C bandwidth","1992-06-12 06:03:16.00","'SAI'",
"5249","5249","'Enabled'","1973-12-05 20:24:11.00","'Business'","engage holistic markets","2000-08-12 15:10:52.00","'EDP'",
"5250","5250","'Disabled'","1996-11-09 04:23:50.00","'Particular'","productize cutting-edge e-tailers","1987-12-11 04:08:26.00","'EDP'",
"5251","5251","'Disabled'","2001-03-16 16:09:11.00","'Business'","deploy ubiquitous eyeballs","2017-06-28 03:55:23.00","'POI'",
"5252","5252","'Enabled'","2010-08-03 19:48:30.00","'Business'","engage user-centric supply-chains","1978-06-23 03:53:46.00","'POI'",
"5253","5253","'Disabled'","1973-11-26 08:55:10.00","'Particular'","optimize granular relationships","2004-08-30 15:19:49.00","'EDP'",
"5254","5254","'Disabled'","1993-11-21 16:28:31.00","'Business'","synthesize frictionless paradigms","2019-04-19 08:26:11.00","'EDP'",
"5255","5255","'Disabled'","1973-03-14 07:47:10.00","'Business'","engineer impactful systems","2014-12-14 13:37:50.00","'POI'",
"5256","5256","'Enabled'","1989-12-18 23:29:29.00","'Business'","enhance mission-critical e-business","2012-03-11 06:07:40.00","'SAI'",
"5257","5257","'Disabled'","1986-02-18 13:31:59.00","'Business'","transform B2C supply-chains","2016-08-13 13:09:24.00","'SAI'",
"5258","5258","'Disabled'","2003-12-24 03:28:14.00","'Particular'","exploit enterprise paradigms","1986-05-23 18:36:24.00","'SAI'",
"5259","5259","'Enabled'","1989-06-22 08:58:36.00","'Business'","engage world-class infomediaries","1992-12-26 17:01:34.00","'SAI'",
"5260","5260","'Disabled'","2013-06-27 14:16:36.00","'Particular'","benchmark B2B e-markets","2020-03-02 23:45:06.00","'POI'",
"5261","5261","'Disabled'","1978-08-15 23:49:45.00","'Particular'","repurpose proactive e-business","2007-11-25 08:12:55.00","'SAI'",
"5262","5262","'Enabled'","1997-11-11 13:42:47.00","'Particular'","transition turn-key web-readiness","1988-04-01 16:19:51.00","'SAI'",
"5263","5263","'Enabled'","1980-09-22 20:10:49.00","'Business'","leverage integrated e-services","1986-09-24 08:35:28.00","'POI'",
"5264","5264","'Enabled'","2013-05-19 09:23:37.00","'Particular'","enable viral schemas","1981-06-28 02:29:34.00","'POI'",
"5265","5265","'Enabled'","1985-04-29 17:25:06.00","'Particular'","reintermediate plug-and-play interfaces","1976-02-21 10:27:27.00","'EDP'",
"5266","5266","'Disabled'","1986-07-17 06:24:09.00","'Business'","seize best-of-breed vortals","1980-02-12 19:24:16.00","'SAI'",
"5267","5267","'Disabled'","1984-12-15 22:48:03.00","'Business'","grow vertical applications","2002-10-06 15:25:29.00","'POI'",
"5268","5268","'Enabled'","1976-12-22 18:21:18.00","'Particular'","leverage efficient applications","2011-10-28 13:24:03.00","'POI'",
"5269","5269","'Disabled'","2000-11-08 00:27:38.00","'Particular'","transition intuitive webservices","2004-04-02 23:26:01.00","'EDP'",
"5270","5270","'Disabled'","1981-04-07 01:59:34.00","'Particular'","engage 24/7 metrics","2021-03-16 22:34:40.00","'SAI'",
"5271","5271","'Enabled'","1973-12-18 16:33:22.00","'Particular'","harness granular convergence","1987-09-27 14:22:38.00","'EDP'",
"5272","5272","'Enabled'","1995-07-01 21:34:41.00","'Business'","incubate B2C deliverables","2015-11-03 02:33:24.00","'EDP'",
"5273","5273","'Enabled'","1970-08-20 18:34:46.00","'Particular'","leverage sexy schemas","2021-12-17 18:34:19.00","'POI'",
"5274","5274","'Disabled'","1971-05-28 13:56:01.00","'Business'","syndicate robust experiences","2019-08-19 17:34:43.00","'EDP'",
"5275","5275","'Disabled'","1992-12-20 00:14:43.00","'Business'","incubate magnetic partnerships","2008-07-05 02:35:42.00","'SAI'",
"5276","5276","'Disabled'","2017-11-05 05:51:30.00","'Particular'","benchmark viral initiatives","2008-11-17 10:30:24.00","'SAI'",
"5277","5277","'Enabled'","1981-07-14 06:49:41.00","'Business'","extend best-of-breed solutions","2008-04-10 15:26:43.00","'SAI'",
"5278","5278","'Enabled'","2015-08-22 04:11:24.00","'Business'","embrace impactful methodologies","1974-05-19 02:48:30.00","'EDP'",
"5279","5279","'Disabled'","2021-01-20 17:52:52.00","'Particular'","implement transparent experiences","1973-11-24 08:20:02.00","'SAI'",
"5280","5280","'Enabled'","2002-01-21 13:50:37.00","'Particular'","incentivize innovative initiatives","1974-02-16 12:18:33.00","'SAI'",
"5281","5281","'Enabled'","1980-10-01 21:48:27.00","'Particular'","brand dynamic partnerships","1980-01-05 14:36:50.00","'SAI'",
"5282","5282","'Enabled'","1970-08-07 10:34:17.00","'Particular'","drive holistic systems","1991-04-28 14:45:38.00","'EDP'",
"5283","5283","'Disabled'","1998-08-10 07:25:02.00","'Business'","architect magnetic schemas","1973-06-29 11:28:22.00","'EDP'",
"5284","5284","'Disabled'","2015-10-18 01:50:49.00","'Particular'","engineer mission-critical experiences","1980-08-03 21:24:09.00","'POI'",
"5285","5285","'Disabled'","1976-09-20 10:57:43.00","'Business'","generate granular interfaces","2005-07-04 04:17:43.00","'EDP'",
"5286","5286","'Disabled'","1977-10-12 21:01:57.00","'Particular'","recontextualize scalable supply-chains","1987-04-03 04:35:38.00","'SAI'",
"5287","5287","'Enabled'","1997-08-23 21:26:21.00","'Particular'","cultivate 24/365 networks","2008-10-29 03:35:27.00","'POI'",
"5288","5288","'Disabled'","1982-03-10 02:31:35.00","'Particular'","deliver enterprise ROI","2011-07-29 19:57:57.00","'POI'",
"5289","5289","'Enabled'","1987-12-23 04:08:09.00","'Particular'","whiteboard interactive platforms","1996-03-07 04:57:04.00","'EDP'",
"5290","5290","'Enabled'","1970-12-26 09:03:48.00","'Particular'","evolve back-end infrastructures","1970-12-04 10:41:10.00","'EDP'",
"5291","5291","'Enabled'","1975-11-03 12:33:12.00","'Business'","synthesize global technologies","1996-02-26 09:13:31.00","'POI'",
"5292","5292","'Disabled'","2004-03-07 22:41:28.00","'Particular'","incubate proactive synergies","2015-01-28 09:53:38.00","'SAI'",
"5293","5293","'Enabled'","2019-09-06 18:03:18.00","'Business'","embrace clicks-and-mortar vortals","1970-07-18 10:02:58.00","'SAI'",
"5294","5294","'Enabled'","2013-04-24 17:27:14.00","'Business'","redefine turn-key eyeballs","1984-09-15 15:10:56.00","'SAI'",
"5295","5295","'Enabled'","2002-05-21 01:32:37.00","'Particular'","streamline value-added e-business","2006-06-03 06:49:12.00","'POI'",
"5296","5296","'Disabled'","1996-02-11 12:44:55.00","'Business'","redefine next-generation functionalities","2008-08-09 21:39:51.00","'SAI'",
"5297","5297","'Disabled'","1975-11-21 23:35:07.00","'Particular'","seize global platforms","2004-06-12 15:46:19.00","'POI'",
"5298","5298","'Disabled'","1983-11-26 06:27:47.00","'Particular'","monetize customized deliverables","2021-02-02 22:34:21.00","'POI'",
"5299","5299","'Enabled'","2014-06-11 04:55:00.00","'Business'","reinvent one-to-one vortals","1976-01-20 17:04:48.00","'EDP'",
"5300","5300","'Disabled'","2015-05-06 16:02:00.00","'Particular'","revolutionize impactful applications","2008-07-08 23:50:23.00","'EDP'",
"5301","5301","'Disabled'","1979-07-06 15:53:05.00","'Business'","extend 24/365 ROI","1986-07-07 14:51:46.00","'POI'",
"5302","5302","'Disabled'","1983-06-27 19:36:46.00","'Business'","exploit B2B eyeballs","2000-05-19 19:33:18.00","'EDP'",
"5303","5303","'Disabled'","1981-08-31 03:05:06.00","'Business'","strategize viral solutions","1992-12-17 20:33:02.00","'POI'",
"5304","5304","'Enabled'","2001-08-28 03:09:17.00","'Particular'","incubate distributed methodologies","1992-02-14 10:14:57.00","'SAI'",
"5305","5305","'Disabled'","2012-01-04 20:33:23.00","'Business'","exploit revolutionary systems","2005-06-30 04:19:53.00","'POI'",
"5306","5306","'Enabled'","2003-12-09 10:40:18.00","'Business'","target seamless niches","2001-05-31 16:58:24.00","'POI'",
"5307","5307","'Disabled'","1990-03-05 00:44:06.00","'Business'","seize end-to-end experiences","1991-05-21 09:29:52.00","'SAI'",
"5308","5308","'Disabled'","2007-05-15 17:47:54.00","'Particular'","target frictionless ROI","1985-07-06 12:56:07.00","'EDP'",
"5309","5309","'Enabled'","1985-06-15 20:28:32.00","'Particular'","reintermediate robust channels","1971-01-27 05:36:26.00","'SAI'",
"5310","5310","'Disabled'","2014-06-16 11:22:52.00","'Particular'","matrix ubiquitous niches","1996-10-11 22:30:24.00","'SAI'",
"5311","5311","'Disabled'","2007-12-13 00:16:20.00","'Particular'","revolutionize vertical paradigms","2006-07-03 04:41:17.00","'POI'",
"5312","5312","'Enabled'","2004-07-07 01:48:44.00","'Particular'","seize B2C eyeballs","2011-05-25 22:55:18.00","'SAI'",
"5313","5313","'Enabled'","2000-09-29 22:34:33.00","'Business'","transform wireless e-tailers","2002-09-17 21:05:06.00","'EDP'",
"5314","5314","'Enabled'","1981-12-25 01:56:02.00","'Business'","whiteboard 24/7 e-commerce","2001-10-11 08:22:27.00","'SAI'",
"5315","5315","'Enabled'","1998-07-07 13:49:16.00","'Business'","revolutionize leading-edge convergence","1987-11-16 11:47:57.00","'POI'",
"5316","5316","'Disabled'","1981-04-14 02:15:27.00","'Particular'","expedite viral relationships","1998-11-26 23:04:00.00","'POI'",
"5317","5317","'Enabled'","2009-09-03 05:28:36.00","'Particular'","strategize B2B partnerships","2008-09-22 04:35:20.00","'SAI'",
"5318","5318","'Enabled'","2002-05-06 07:43:19.00","'Business'","aggregate visionary ROI","1995-09-16 01:51:18.00","'POI'",
"5319","5319","'Disabled'","2006-09-27 12:41:49.00","'Particular'","deploy value-added ROI","2019-12-13 21:53:18.00","'SAI'",
"5320","5320","'Disabled'","2003-10-19 12:52:35.00","'Business'","orchestrate end-to-end e-commerce","1982-10-13 17:50:53.00","'POI'",
"5321","5321","'Enabled'","2008-02-07 12:49:26.00","'Particular'","integrate scalable portals","2017-08-05 06:39:31.00","'SAI'",
"5322","5322","'Disabled'","2016-02-18 10:42:48.00","'Particular'","e-enable rich models","1999-11-12 22:16:57.00","'SAI'",
"5323","5323","'Disabled'","1974-01-13 23:15:09.00","'Particular'","extend scalable partnerships","2016-10-08 07:51:49.00","'SAI'",
"5324","5324","'Disabled'","1998-02-02 00:18:37.00","'Business'","enhance open-source supply-chains","2003-09-01 15:47:22.00","'SAI'",
"5325","5325","'Disabled'","1976-06-15 10:46:04.00","'Particular'","orchestrate distributed deliverables","1978-10-26 17:04:44.00","'POI'",
"5326","5326","'Disabled'","1995-10-02 02:13:08.00","'Business'","innovate collaborative portals","2006-07-27 04:17:31.00","'POI'",
"5327","5327","'Enabled'","1992-10-04 14:42:18.00","'Particular'","revolutionize open-source architectures","1981-03-16 06:06:07.00","'EDP'",
"5328","5328","'Disabled'","2018-05-11 06:08:42.00","'Business'","seize B2B metrics","1992-02-20 12:19:45.00","'POI'",
"5329","5329","'Enabled'","1999-08-24 05:16:30.00","'Particular'","scale magnetic supply-chains","2020-03-14 08:42:46.00","'SAI'",
"5330","5330","'Enabled'","1986-12-09 19:12:47.00","'Particular'","repurpose bleeding-edge methodologies","2005-02-06 13:16:31.00","'POI'",
