"AccountId","DateTime","CreditDebitIndicator","Type","AmountId","CreditLineId",
"4105","1976-07-08 15:13:07.00","'Credit'","'Particular'","3718","4105",
"4116","2015-02-27 08:31:03.00","'Credit'","'Business'","7702","4116",
"4129","1991-10-01 02:38:28.00","'Debit'","'Business'","3510","4129",
"4139","2014-07-17 01:33:43.00","'Credit'","'Business'","7292","4139",
"4143","2014-04-12 21:55:21.00","'Credit'","'Business'","5102","4143",
"4147","1998-07-16 00:41:51.00","'Debit'","'Business'","484","4147",
"4149","1980-12-24 08:11:54.00","'Credit'","'Business'","7610","4149",
"4155","1989-04-25 18:18:19.00","'Credit'","'Particular'","778","4155",
"4156","1998-01-26 09:55:04.00","'Debit'","'Particular'","347","4156",
"4160","1979-03-16 16:11:55.00","'Credit'","'Particular'","3709","4160",
"4163","1972-07-26 11:51:13.00","'Credit'","'Particular'","340","4163",
"4164","1997-04-10 22:55:59.00","'Credit'","'Particular'","5781","4164",
"4197","2001-12-15 14:13:19.00","'Debit'","'Business'","8125","4197",
"4198","1989-02-13 13:22:26.00","'Credit'","'Particular'","556","4198",
"4200","2001-10-31 13:10:59.00","'Debit'","'Particular'","1188","4200",
"4206","2012-08-25 07:57:02.00","'Credit'","'Particular'","2288","4206",
"4214","2018-08-16 08:31:39.00","'Credit'","'Particular'","241","4214",
"4218","1971-06-25 17:20:13.00","'Debit'","'Particular'","628","4218",
"4225","2016-01-21 13:20:26.00","'Debit'","'Particular'","199","4225",
"4242","1987-12-06 00:59:41.00","'Debit'","'Particular'","7234","4242",
"4245","2008-06-07 00:35:42.00","'Debit'","'Business'","5246","4245",
"4247","1994-10-31 01:09:13.00","'Debit'","'Particular'","4924","4247",
"4248","1998-10-02 00:00:14.00","'Credit'","'Business'","3515","4248",
"4249","1975-05-27 20:08:58.00","'Credit'","'Particular'","4533","4249",
"4252","1999-12-11 14:28:47.00","'Debit'","'Particular'","1654","4252",
"4281","2005-03-19 12:25:17.00","'Debit'","'Particular'","2692","4281",
"4294","2008-06-12 00:35:52.00","'Debit'","'Business'","785","4294",
"4311","1997-07-18 07:38:38.00","'Debit'","'Particular'","1146","4311",
"4316","1992-11-24 22:30:02.00","'Credit'","'Particular'","2111","4316",
"4321","1985-10-02 00:13:01.00","'Credit'","'Business'","2899","4321",
"4324","1988-08-23 06:26:22.00","'Credit'","'Particular'","1827","4324",
"4328","2009-05-15 21:46:37.00","'Debit'","'Particular'","6819","4328",
"4340","1972-10-28 17:19:46.00","'Credit'","'Business'","444","4340",
"4342","1970-11-22 09:51:59.00","'Debit'","'Business'","7874","4342",
"4349","2013-06-12 06:23:55.00","'Debit'","'Business'","9474","4349",
"4355","2019-07-23 00:18:11.00","'Credit'","'Particular'","4513","4355",
"4360","1989-02-02 08:29:24.00","'Debit'","'Particular'","2978","4360",
"4363","1979-03-29 22:38:31.00","'Debit'","'Particular'","106","4363",
"4364","1980-01-09 12:19:39.00","'Credit'","'Business'","163","4364",
"4365","1985-09-28 01:20:56.00","'Debit'","'Particular'","789","4365",
"4371","1991-08-22 13:05:02.00","'Credit'","'Business'","26","4371",
"4375","1970-01-06 15:26:45.00","'Debit'","'Business'","367","4375",
"4382","1992-11-17 01:44:48.00","'Credit'","'Business'","6501","4382",
"4386","1986-10-15 13:36:47.00","'Credit'","'Particular'","5396","4386",
"4389","2018-08-13 07:37:28.00","'Debit'","'Particular'","1688","4389",
"4392","2020-04-04 23:02:16.00","'Credit'","'Particular'","981","4392",
"4401","2003-12-13 12:19:10.00","'Credit'","'Particular'","6984","4401",
"4419","1993-06-22 14:00:09.00","'Credit'","'Business'","7104","4419",
"4420","1997-04-14 20:40:22.00","'Debit'","'Particular'","1409","4420",
"4434","1996-04-08 13:10:02.00","'Debit'","'Particular'","2497","4434",
"4437","1976-08-15 03:33:17.00","'Debit'","'Business'","3695","4437",
"4445","2009-08-07 14:07:48.00","'Debit'","'Particular'","9331","4445",
"4446","1997-07-11 17:16:57.00","'Credit'","'Business'","1327","4446",
"4450","1994-09-11 13:56:28.00","'Credit'","'Business'","7590","4450",
"4453","2008-01-02 01:47:26.00","'Debit'","'Business'","1259","4453",
"4467","1994-11-15 09:21:59.00","'Credit'","'Particular'","829","4467",
"4469","2018-02-17 07:53:52.00","'Credit'","'Business'","4661","4469",
"4478","1976-11-15 02:58:51.00","'Credit'","'Business'","2246","4478",
"4483","2020-02-21 02:35:07.00","'Credit'","'Particular'","742","4483",
"4495","2006-10-24 15:07:11.00","'Debit'","'Particular'","207","4495",
"4498","2016-03-26 10:49:51.00","'Credit'","'Particular'","1556","4498",
"4499","1986-01-04 14:08:56.00","'Credit'","'Particular'","3317","4499",
"4504","2006-02-09 01:55:35.00","'Debit'","'Particular'","149","4504",
"4507","1978-03-21 14:53:39.00","'Debit'","'Particular'","740","4507",
"4511","1982-06-03 08:15:36.00","'Debit'","'Business'","5318","4511",
"4512","1998-06-26 17:29:02.00","'Debit'","'Particular'","248","4512",
"4516","2022-02-08 23:19:35.00","'Debit'","'Business'","214","4516",
"4526","1976-08-20 06:17:50.00","'Credit'","'Particular'","4027","4526",
"4528","1990-02-24 21:01:23.00","'Credit'","'Particular'","5782","4528",
"4531","2021-07-13 14:13:05.00","'Debit'","'Particular'","205","4531",
"4535","1984-03-29 03:54:42.00","'Credit'","'Particular'","3105","4535",
"4555","1993-09-23 00:41:03.00","'Debit'","'Particular'","3303","4555",
"4565","2013-07-13 15:11:45.00","'Debit'","'Business'","669","4565",
"4577","1985-03-06 15:56:21.00","'Credit'","'Business'","3089","4577",
"4584","2004-10-31 15:49:42.00","'Credit'","'Business'","5984","4584",
"4589","2014-07-27 07:02:03.00","'Debit'","'Particular'","181","4589",
"4598","1985-04-14 18:55:47.00","'Credit'","'Particular'","162","4598",
"4603","1989-07-22 10:52:09.00","'Credit'","'Business'","456","4603",
"4614","1993-04-13 13:53:46.00","'Debit'","'Particular'","3411","4614",
"4619","1993-07-26 15:41:52.00","'Debit'","'Particular'","3128","4619",
"4624","1978-10-07 17:56:35.00","'Debit'","'Business'","3779","4624",
"4640","2017-12-03 00:43:31.00","'Credit'","'Business'","5345","4640",
"4645","1970-12-06 08:34:03.00","'Debit'","'Business'","547","4645",
"4649","1997-08-04 01:06:54.00","'Debit'","'Particular'","5093","4649",
"4655","1981-11-22 23:01:24.00","'Debit'","'Particular'","1558","4655",
"4656","1984-05-14 09:44:29.00","'Debit'","'Business'","803","4656",
"4668","2008-10-31 08:11:58.00","'Credit'","'Business'","616","4668",
"4670","2005-05-15 06:33:03.00","'Credit'","'Business'","4726","4670",
"4673","1989-09-12 03:41:38.00","'Credit'","'Business'","230","4673",
"4686","2000-09-28 14:20:53.00","'Credit'","'Particular'","502","4686",
"4688","2002-06-10 19:57:51.00","'Credit'","'Particular'","879","4688",
"4691","2005-03-16 23:10:59.00","'Debit'","'Particular'","1715","4691",
"4697","2000-04-10 06:24:43.00","'Credit'","'Business'","3538","4697",
"4700","1990-01-11 03:22:42.00","'Debit'","'Business'","921","4700",
"4705","1993-07-01 14:28:38.00","'Credit'","'Business'","890","4705",
"4714","1981-02-15 11:39:10.00","'Credit'","'Business'","4179","4714",
"4721","1998-07-16 19:03:12.00","'Debit'","'Particular'","2059","4721",
"4727","2019-02-24 13:40:28.00","'Debit'","'Business'","5073","4727",
"4730","1995-12-08 19:10:52.00","'Credit'","'Particular'","4414","4730",
"4734","2013-01-25 17:07:46.00","'Credit'","'Particular'","7389","4734",
"4740","1976-09-04 16:57:19.00","'Debit'","'Particular'","6580","4740",
"4749","1985-04-18 18:57:25.00","'Debit'","'Particular'","9403","4749",
"4753","1984-11-29 19:25:48.00","'Debit'","'Business'","3848","4753",
"4756","2014-11-11 16:59:39.00","'Debit'","'Particular'","264","4756",
"4757","2016-05-02 07:20:45.00","'Debit'","'Particular'","4052","4757",
"4764","1970-09-11 16:59:07.00","'Debit'","'Business'","947","4764",
"4767","2002-12-27 08:13:29.00","'Debit'","'Particular'","1463","4767",
"4770","2018-04-19 03:00:52.00","'Debit'","'Particular'","408","4770",
"4791","1994-04-28 08:10:36.00","'Debit'","'Particular'","3758","4791",
"4793","1988-10-01 13:45:06.00","'Debit'","'Particular'","9312","4793",
"4794","1994-08-12 23:11:44.00","'Credit'","'Business'","3590","4794",
"4803","1991-12-26 10:41:21.00","'Credit'","'Particular'","516","4803",
"4807","1997-11-05 06:14:47.00","'Debit'","'Business'","363","4807",
"4811","1983-01-14 06:32:51.00","'Credit'","'Business'","5285","4811",
"4816","2013-08-07 16:03:17.00","'Debit'","'Particular'","2249","4816",
"4817","1985-01-08 20:51:06.00","'Debit'","'Business'","111","4817",
"4823","2002-04-08 23:07:51.00","'Debit'","'Particular'","7677","4823",
"4825","1988-02-10 04:43:23.00","'Credit'","'Particular'","1282","4825",
"4830","1999-09-20 11:25:37.00","'Credit'","'Particular'","1035","4830",
"4837","1992-04-24 03:11:25.00","'Credit'","'Particular'","3492","4837",
"4838","2018-12-16 17:26:50.00","'Credit'","'Business'","7426","4838",
"4847","1983-11-04 08:48:21.00","'Debit'","'Business'","8661","4847",
"4873","2017-12-13 04:53:29.00","'Credit'","'Business'","1947","4873",
"4879","2016-10-11 17:31:45.00","'Credit'","'Business'","3646","4879",
"4882","1979-04-06 11:38:44.00","'Credit'","'Business'","3477","4882",
"4892","2014-06-08 18:41:10.00","'Credit'","'Particular'","776","4892",
"4906","1980-04-18 01:43:27.00","'Debit'","'Particular'","3000","4906",
"4914","1972-10-15 07:12:55.00","'Debit'","'Particular'","1031","4914",
"4949","1981-10-02 06:59:31.00","'Debit'","'Business'","2963","4949",
"4952","2005-04-17 19:37:06.00","'Credit'","'Particular'","4731","4952",
"4955","1972-02-22 12:39:37.00","'Debit'","'Particular'","3740","4955",
"4957","1991-09-16 12:28:12.00","'Debit'","'Business'","1404","4957",
"4963","1979-01-04 15:04:54.00","'Credit'","'Particular'","8578","4963",
"4969","1992-11-09 22:51:24.00","'Debit'","'Particular'","861","4969",
"4970","1978-08-22 04:47:27.00","'Debit'","'Particular'","346","4970",
"4986","2013-10-12 19:18:53.00","'Debit'","'Particular'","390","4986",
"4994","1977-01-09 02:52:59.00","'Credit'","'Business'","3098","4994",
"5004","2009-07-29 14:09:27.00","'Credit'","'Business'","1744","5004",
"5006","1991-03-31 08:47:10.00","'Debit'","'Business'","1081","5006",
"5008","1970-06-02 10:38:09.00","'Debit'","'Particular'","9359","5008",
"5019","1998-06-10 11:16:01.00","'Credit'","'Particular'","197","5019",
"5025","1989-02-09 20:57:16.00","'Debit'","'Particular'","7265","5025",
"5038","1996-08-14 22:30:56.00","'Debit'","'Particular'","382","5038",
"5044","2006-11-09 02:01:04.00","'Debit'","'Business'","619","5044",
"5047","1980-03-31 18:34:21.00","'Credit'","'Particular'","4210","5047",
"5051","1981-11-14 16:40:19.00","'Debit'","'Particular'","329","5051",
"5052","2006-02-04 10:14:15.00","'Debit'","'Business'","148","5052",
"5057","1983-02-21 04:41:30.00","'Credit'","'Particular'","287","5057",
"5072","1972-10-06 02:21:25.00","'Debit'","'Business'","4254","5072",
"5074","1973-11-02 13:38:20.00","'Credit'","'Business'","234","5074",
"5075","2010-05-12 15:14:03.00","'Debit'","'Particular'","2184","5075",
"5080","2014-01-20 15:01:52.00","'Credit'","'Particular'","3524","5080",
"5082","1999-05-10 07:44:33.00","'Credit'","'Particular'","3426","5082",
"5084","1985-05-03 14:50:22.00","'Debit'","'Particular'","539","5084",
"5106","1985-01-02 07:09:14.00","'Debit'","'Particular'","4641","5106",
"5114","1990-12-13 23:41:20.00","'Credit'","'Business'","1775","5114",
"5119","1985-02-23 22:47:49.00","'Debit'","'Particular'","582","5119",
"5154","2000-09-22 04:44:41.00","'Credit'","'Business'","687","5154",
"5155","1997-06-11 09:36:56.00","'Debit'","'Particular'","735","5155",
"5159","2011-09-03 16:16:30.00","'Credit'","'Particular'","284","5159",
"5160","1976-05-30 06:49:52.00","'Credit'","'Particular'","1199","5160",
"5166","1987-06-12 22:20:03.00","'Debit'","'Business'","2842","5166",
"5173","2005-08-15 15:47:34.00","'Debit'","'Business'","137","5173",
"5183","2014-04-11 11:20:39.00","'Debit'","'Particular'","9670","5183",
"5184","1994-03-23 16:41:44.00","'Debit'","'Particular'","5731","5184",
"5185","1990-10-30 08:38:27.00","'Credit'","'Particular'","3084","5185",
"5186","1971-08-18 19:28:21.00","'Credit'","'Business'","233","5186",
"5188","2003-06-09 16:23:58.00","'Credit'","'Particular'","270","5188",
"5194","2000-03-25 08:16:27.00","'Credit'","'Business'","289","5194",
"5202","1983-04-14 20:52:30.00","'Debit'","'Particular'","4647","5202",
"5212","2003-11-26 16:21:54.00","'Credit'","'Business'","5733","5212",
"5217","1992-06-16 00:08:02.00","'Credit'","'Business'","345","5217",
"5223","1981-06-07 08:28:09.00","'Credit'","'Business'","5653","5223",
"5227","1991-01-13 17:51:32.00","'Debit'","'Business'","2846","5227",
"5229","2008-10-04 15:37:45.00","'Debit'","'Business'","213","5229",
"5239","1988-09-12 06:43:31.00","'Credit'","'Business'","597","5239",
"5241","2017-05-09 21:47:28.00","'Debit'","'Business'","1172","5241",
"5261","1977-02-16 10:52:20.00","'Debit'","'Particular'","867","5261",
"5263","1978-05-24 16:41:05.00","'Credit'","'Business'","964","5263",
"5271","1994-02-09 11:10:17.00","'Credit'","'Business'","2914","5271",
"5274","2007-08-14 21:45:13.00","'Credit'","'Business'","5320","5274",
"5284","2008-02-29 17:00:27.00","'Credit'","'Business'","653","5284",
"5291","1992-03-17 13:23:19.00","'Credit'","'Particular'","398","5291",
"5292","1988-05-25 01:25:32.00","'Debit'","'Particular'","8323","5292",
"5296","1975-04-15 01:47:16.00","'Debit'","'Particular'","3747","5296",
"5303","1974-10-16 19:24:25.00","'Debit'","'Business'","9399","5303",
"5314","2010-09-18 06:06:22.00","'Credit'","'Particular'","6171","5314",
"5316","1981-12-25 01:16:51.00","'Credit'","'Particular'","372","5316",
"5326","2003-05-15 02:35:55.00","'Credit'","'Particular'","1987","5326",
"5347","1982-03-17 05:06:02.00","'Credit'","'Business'","2592","5347",
"5355","1999-08-22 06:37:26.00","'Debit'","'Business'","1776","5355",
"5359","2020-12-16 18:49:49.00","'Debit'","'Particular'","3573","5359",
"5368","2000-08-06 06:27:03.00","'Debit'","'Particular'","5868","5368",
"5369","1976-06-01 01:27:57.00","'Debit'","'Business'","3438","5369",
"5373","1999-07-07 00:50:50.00","'Credit'","'Business'","1084","5373",
"5378","1973-03-07 22:41:37.00","'Debit'","'Business'","2466","5378",
"5380","2012-06-26 06:18:05.00","'Debit'","'Particular'","2896","5380",
"5385","1986-06-03 02:11:02.00","'Credit'","'Business'","3346","5385",
"5402","1970-12-02 18:55:53.00","'Credit'","'Business'","946","5402",
"5409","2017-02-22 07:52:26.00","'Debit'","'Particular'","453","5409",
"5424","1980-07-27 05:31:16.00","'Credit'","'Particular'","8606","5424",
"5425","1980-10-29 18:33:01.00","'Credit'","'Business'","1980","5425",
"5429","1992-01-15 20:46:58.00","'Credit'","'Business'","177","5429",
"5445","2014-03-17 12:44:47.00","'Debit'","'Particular'","389","5445",
"5451","1983-11-18 13:32:33.00","'Credit'","'Particular'","636","5451",
"5458","2020-10-15 16:17:19.00","'Credit'","'Particular'","930","5458",
"5475","1974-09-13 06:57:47.00","'Credit'","'Particular'","3824","5475",
"5480","2014-09-21 10:04:44.00","'Debit'","'Particular'","5049","5480",
"5488","1994-11-25 17:46:52.00","'Debit'","'Business'","764","5488",
"5497","1999-01-20 02:36:15.00","'Debit'","'Business'","7615","5497",
"5499","2004-10-04 23:58:39.00","'Debit'","'Business'","104","5499",
"5501","1983-07-31 06:52:51.00","'Debit'","'Particular'","2268","5501",
"5505","1989-05-18 12:51:11.00","'Debit'","'Business'","2611","5505",
"5509","1987-03-23 10:16:19.00","'Debit'","'Business'","6194","5509",
"5515","1987-08-21 23:55:09.00","'Credit'","'Particular'","621","5515",
"5524","1983-11-16 00:42:21.00","'Credit'","'Business'","6201","5524",
"5526","2014-01-24 04:56:09.00","'Debit'","'Business'","417","5526",
"5527","1971-10-13 10:14:45.00","'Debit'","'Particular'","1331","5527",
"5535","2013-09-25 04:55:07.00","'Debit'","'Business'","1313","5535",
"5589","2009-10-28 01:19:20.00","'Debit'","'Business'","298","5589",
"5593","2020-12-12 15:07:16.00","'Credit'","'Business'","4286","5593",
"5610","1986-03-22 09:00:55.00","'Credit'","'Business'","7106","5610",
"5611","1975-11-28 12:18:17.00","'Credit'","'Particular'","312","5611",
"5613","2010-11-22 08:44:52.00","'Debit'","'Particular'","5502","5613",
"5620","1992-03-07 02:33:14.00","'Credit'","'Business'","6910","5620",
"5624","1989-04-10 03:34:09.00","'Debit'","'Particular'","2519","5624",
"5628","2002-08-23 06:03:44.00","'Debit'","'Business'","6913","5628",
"5636","1999-07-26 04:25:45.00","'Credit'","'Business'","7155","5636",
"5651","2017-04-14 08:08:18.00","'Debit'","'Particular'","319","5651",
"5654","2019-08-04 17:00:46.00","'Debit'","'Particular'","4086","5654",
"5680","1985-05-04 04:42:34.00","'Credit'","'Business'","1384","5680",
"5683","1990-07-30 06:16:23.00","'Credit'","'Particular'","6310","5683",
"5691","2016-03-30 00:47:00.00","'Debit'","'Particular'","509","5691",
"5694","1974-03-10 04:33:44.00","'Debit'","'Particular'","102","5694",
"5700","1981-09-01 07:08:20.00","'Credit'","'Particular'","677","5700",
"5702","1997-11-05 23:02:10.00","'Credit'","'Particular'","5046","5702",
"5705","2018-12-20 18:01:51.00","'Credit'","'Particular'","511","5705",
"5710","2014-10-15 08:00:03.00","'Debit'","'Particular'","1544","5710",
"5718","2017-09-26 03:05:41.00","'Credit'","'Business'","4153","5718",
"5719","2003-12-21 09:55:21.00","'Debit'","'Business'","322","5719",
"5727","1981-11-27 22:00:14.00","'Debit'","'Business'","1367","5727",
"5750","1974-08-29 19:52:09.00","'Debit'","'Particular'","3778","5750",
"5752","1996-05-05 20:01:46.00","'Debit'","'Particular'","434","5752",
"5753","1974-05-06 10:40:48.00","'Credit'","'Particular'","2334","5753",
"5758","1996-07-04 03:02:07.00","'Debit'","'Business'","3788","5758",
"5785","2013-12-27 17:24:27.00","'Debit'","'Particular'","9129","5785",
"5791","2007-06-13 06:41:54.00","'Credit'","'Business'","236","5791",
"5795","1979-11-14 19:06:10.00","'Debit'","'Particular'","692","5795",
"5805","2012-03-07 08:45:57.00","'Debit'","'Particular'","5272","5805",
"5818","1998-04-16 19:14:59.00","'Debit'","'Business'","2874","5818",
"5828","1992-07-02 00:49:07.00","'Debit'","'Business'","5453","5828",
"5847","1995-06-08 13:53:32.00","'Credit'","'Business'","9260","5847",
"5848","2014-06-28 14:21:41.00","'Debit'","'Business'","4410","5848",
"5862","1971-05-29 02:52:10.00","'Debit'","'Particular'","215","5862",
"5871","2021-01-11 11:42:17.00","'Credit'","'Particular'","3020","5871",
"5879","2002-10-18 14:21:00.00","'Debit'","'Business'","2410","5879",
"5882","1991-03-10 09:28:30.00","'Credit'","'Particular'","3947","5882",
"5887","2008-01-14 15:28:30.00","'Debit'","'Business'","655","5887",
"5893","1996-02-06 06:45:18.00","'Credit'","'Business'","4562","5893",
"5897","2015-09-19 23:16:04.00","'Credit'","'Particular'","7613","5897",
"5899","2011-04-24 02:23:41.00","'Credit'","'Particular'","700","5899",
"5904","1995-12-06 14:55:57.00","'Debit'","'Business'","841","5904",
"5913","1996-04-03 18:49:06.00","'Debit'","'Particular'","392","5913",
"5919","1985-01-31 18:54:50.00","'Debit'","'Particular'","701","5919",
"5928","1974-10-22 14:08:51.00","'Debit'","'Business'","2662","5928",
"5933","1978-10-14 09:54:43.00","'Credit'","'Particular'","3181","5933",
"5936","1989-11-07 11:35:39.00","'Debit'","'Business'","613","5936",
"5954","1997-12-01 04:43:14.00","'Credit'","'Business'","716","5954",
"5963","1986-02-16 22:41:09.00","'Debit'","'Business'","2139","5963",
"5974","1986-02-10 02:05:20.00","'Credit'","'Business'","1572","5974",
"5976","1993-08-21 22:44:04.00","'Debit'","'Business'","3681","5976",
"5978","1986-01-08 02:00:38.00","'Debit'","'Particular'","5247","5978",
"5984","2018-09-11 22:06:41.00","'Credit'","'Particular'","1731","5984",
"5985","1975-02-27 05:04:36.00","'Credit'","'Business'","604","5985",
"5989","2001-07-12 22:54:04.00","'Credit'","'Business'","591","5989",
"5996","1974-04-12 22:54:01.00","'Debit'","'Particular'","6292","5996",
"5998","2000-01-15 18:42:06.00","'Debit'","'Business'","3683","5998",
"5999","1982-06-30 05:23:41.00","'Credit'","'Business'","1128","5999",
"6003","2002-10-24 21:47:51.00","'Debit'","'Particular'","6365","6003",
"6020","1981-03-22 23:51:51.00","'Debit'","'Particular'","373","6020",
"6043","1982-04-21 17:55:07.00","'Debit'","'Business'","1167","6043",
"6048","1979-08-26 05:13:25.00","'Credit'","'Business'","311","6048",
"6056","1988-02-19 09:06:26.00","'Debit'","'Particular'","122","6056",
"6058","2012-09-16 05:03:48.00","'Debit'","'Particular'","536","6058",
"6068","1978-03-06 10:34:58.00","'Debit'","'Particular'","496","6068",
"6069","1993-08-13 08:41:16.00","'Debit'","'Particular'","1832","6069",
"6077","1971-10-27 07:00:50.00","'Credit'","'Business'","3711","6077",
"6079","1983-11-08 23:50:31.00","'Credit'","'Particular'","1124","6079",
"6081","2010-12-18 15:54:45.00","'Debit'","'Business'","109","6081",
"6083","1975-07-27 14:51:02.00","'Debit'","'Business'","634","6083",
"6087","1996-09-03 00:59:48.00","'Credit'","'Business'","3957","6087",
"6089","2003-08-02 20:22:27.00","'Debit'","'Particular'","7218","6089",
"6104","2009-04-13 14:43:00.00","'Debit'","'Business'","6923","6104",
"6105","2007-06-18 18:06:01.00","'Credit'","'Business'","6057","6105",
"6118","1979-07-14 22:51:35.00","'Credit'","'Business'","1708","6118",
"6120","1970-10-31 21:00:57.00","'Debit'","'Particular'","754","6120",
"6121","1979-12-27 01:19:22.00","'Debit'","'Business'","6135","6121",
"6131","2002-12-19 04:49:05.00","'Debit'","'Business'","541","6131",
"6137","1976-05-29 09:05:22.00","'Debit'","'Business'","2240","6137",
"6141","1975-04-30 16:41:51.00","'Credit'","'Business'","136","6141",
"6152","1998-01-27 15:14:42.00","'Debit'","'Business'","535","6152",
"6178","1981-03-23 17:29:45.00","'Credit'","'Business'","285","6178",
"6189","1977-12-18 15:39:45.00","'Debit'","'Particular'","2025","6189",
"6192","1982-05-13 09:00:31.00","'Debit'","'Business'","755","6192",
"6195","1985-08-18 17:28:41.00","'Credit'","'Particular'","6110","6195",
"6215","2009-10-03 15:04:37.00","'Debit'","'Particular'","399","6215",
"6216","1994-01-04 04:24:52.00","'Credit'","'Business'","1738","6216",
"6225","2002-04-20 06:09:03.00","'Debit'","'Particular'","3609","6225",
"6239","1985-10-28 07:51:03.00","'Debit'","'Business'","5693","6239",
"6253","2009-03-01 23:40:34.00","'Credit'","'Business'","6262","6253",
"6258","1973-06-29 12:01:36.00","'Debit'","'Business'","685","6258",
"6265","2020-11-29 11:55:03.00","'Debit'","'Particular'","380","6265",
"6282","1976-09-09 00:11:51.00","'Debit'","'Business'","273","6282",
"6283","2015-10-25 21:27:13.00","'Credit'","'Particular'","6836","6283",
"6286","2007-07-26 02:24:08.00","'Debit'","'Business'","5264","6286",
"6287","2016-10-01 11:14:24.00","'Debit'","'Particular'","5323","6287",
"6297","1992-04-26 09:04:17.00","'Credit'","'Particular'","623","6297",
"6298","2015-08-09 17:54:01.00","'Credit'","'Business'","292","6298",
"6305","1980-04-27 06:36:15.00","'Debit'","'Business'","6920","6305",
"6319","2013-08-16 02:49:22.00","'Debit'","'Particular'","4231","6319",
"6322","2017-10-28 23:57:37.00","'Credit'","'Business'","2590","6322",
"6323","2021-06-17 02:56:24.00","'Credit'","'Particular'","1848","6323",
"6329","2009-09-01 11:57:29.00","'Credit'","'Particular'","739","6329",
"6337","1985-04-17 02:42:40.00","'Credit'","'Business'","309","6337",
"6342","1981-11-17 03:16:35.00","'Credit'","'Particular'","1360","6342",
"6345","1982-09-15 13:30:35.00","'Debit'","'Particular'","5098","6345",
"6358","1995-01-19 01:57:57.00","'Credit'","'Particular'","997","6358",
"6374","1983-10-27 23:25:28.00","'Credit'","'Business'","3153","6374",
"6376","2011-02-06 04:49:01.00","'Debit'","'Business'","3699","6376",
"6388","2008-05-30 18:28:14.00","'Credit'","'Business'","3103","6388",
"6397","1980-08-09 13:20:36.00","'Credit'","'Business'","8027","6397",
"6398","2012-07-25 18:12:03.00","'Debit'","'Business'","6726","6398",
"6402","2020-11-29 16:25:07.00","'Debit'","'Particular'","143","6402",
"6403","1971-08-11 16:14:50.00","'Credit'","'Business'","1655","6403",
"6412","1991-05-04 14:51:14.00","'Credit'","'Particular'","2451","6412",
"6419","2022-02-13 05:20:31.00","'Debit'","'Particular'","3884","6419",
"6435","2002-07-29 22:59:27.00","'Debit'","'Business'","9522","6435",
"6438","2004-05-25 16:23:55.00","'Debit'","'Particular'","2923","6438",
"6447","2019-02-17 05:41:22.00","'Debit'","'Particular'","1141","6447",
"6465","2006-02-26 14:45:25.00","'Debit'","'Business'","2462","6465",
"6474","1998-03-22 09:36:04.00","'Debit'","'Particular'","1996","6474",
"6483","2001-01-18 23:36:24.00","'Credit'","'Business'","7752","6483",
"6488","2016-10-08 15:21:11.00","'Credit'","'Business'","7048","6488",
"6492","2005-08-13 05:24:08.00","'Credit'","'Business'","170","6492",
"6493","1978-03-19 12:29:18.00","'Debit'","'Business'","960","6493",
"6497","2017-09-27 21:29:24.00","'Debit'","'Particular'","5565","6497",
"6498","1979-12-31 06:35:54.00","'Debit'","'Particular'","3814","6498",
"6500","1994-09-30 23:10:41.00","'Credit'","'Particular'","201","6500",
"6501","1998-10-27 20:18:56.00","'Credit'","'Particular'","542","6501",
"6504","2003-08-31 03:23:45.00","'Debit'","'Particular'","1719","6504",
"6512","1980-01-21 16:00:19.00","'Credit'","'Particular'","909","6512",
"6517","2002-02-24 02:50:04.00","'Debit'","'Particular'","296","6517",
"6519","2016-05-21 18:14:43.00","'Debit'","'Business'","5125","6519",
"6526","1975-04-24 02:31:18.00","'Credit'","'Particular'","4214","6526",
"6528","1977-05-12 03:19:49.00","'Debit'","'Particular'","4008","6528",
"6542","1981-01-20 03:34:29.00","'Debit'","'Particular'","4868","6542",
"6546","2010-11-18 01:25:35.00","'Credit'","'Business'","7148","6546",
"6556","1970-10-07 05:23:10.00","'Credit'","'Business'","368","6556",
"6560","2004-05-07 00:42:32.00","'Debit'","'Particular'","915","6560",
"6569","1980-02-28 05:02:34.00","'Debit'","'Particular'","302","6569",
"6581","1997-08-04 00:30:57.00","'Debit'","'Particular'","394","6581",
"6586","1982-10-13 02:40:20.00","'Credit'","'Business'","377","6586",
"6591","2015-08-10 07:38:14.00","'Debit'","'Business'","3997","6591",
"6612","2000-10-25 05:28:51.00","'Debit'","'Business'","3600","6612",
"6619","1972-03-28 21:43:12.00","'Debit'","'Business'","620","6619",
"6627","1981-12-31 17:52:50.00","'Debit'","'Business'","3716","6627",
"6640","2022-03-27 01:54:14.00","'Credit'","'Business'","2430","6640",
"6647","1979-11-14 15:40:25.00","'Credit'","'Particular'","9875","6647",
"6654","1998-02-03 03:08:07.00","'Credit'","'Business'","4159","6654",
"6661","1992-02-24 12:41:53.00","'Credit'","'Particular'","254","6661",
"6675","2005-05-02 21:24:44.00","'Credit'","'Particular'","711","6675",
"6693","1987-07-19 02:35:27.00","'Credit'","'Business'","5514","6693",
"6718","2007-11-23 13:14:07.00","'Credit'","'Particular'","7366","6718",
"6720","1995-06-25 21:57:03.00","'Debit'","'Particular'","625","6720",
"6725","1974-06-30 05:02:22.00","'Debit'","'Business'","481","6725",
