"CreditLineId","CurrencyId","Amount","Type","Included",
"55643","3","5266.7","'Passed'","0",
"55644","4","3","'Passed'","0",
"55645","1","0","'Passed'","0",
"55646","2","0.9","'Passed'","0",
"55647","3","22809.107149","'InterimBooked'","0",
"55648","4","580639.05","'Passed'","0",
"55649","1","287937.78668617","'Passed'","0",
"55650","2","0","'InterimBooked'","0",
"55651","3","0","'InterimBooked'","0",
"55652","4","0","'Passed'","0",
"55653","1","2880.623","'InterimBooked'","0",
"55654","2","8663924.734","'InterimBooked'","0",
"55655","3","2102145.37","'InterimBooked'","0",
"55656","4","320959328.9132","'Passed'","0",
"55657","1","0","'Passed'","0",
"55658","2","2813.25","'InterimBooked'","0",
"55659","3","94.254","'Passed'","0",
"55660","4","1663.93864014","'InterimBooked'","0",
"55661","1","238749","'Passed'","0",
"55662","2","14479819.4","'Passed'","0",
"55663","3","102.62121004","'Passed'","0",
"55664","4","8","'InterimBooked'","0",
"55665","1","357.2","'InterimBooked'","0",
"55666","2","375994.8222","'Passed'","0",
"55667","3","298438939.86652","'Passed'","0",
"55668","4","641.8853","'Passed'","0",
"55669","1","0.79","'Passed'","0",
"55670","2","3103964.898868","'InterimBooked'","0",
"55671","3","4552.2028623","'Passed'","0",
"55672","4","2280970.6603066","'Passed'","0",
"55673","1","0","'InterimBooked'","0",
"55674","2","3674298.91","'Passed'","0",
"55675","3","54604.03298934","'InterimBooked'","0",
"55676","4","936.25","'InterimBooked'","0",
"55677","1","19319.9051885","'InterimBooked'","0",
"55678","2","61.47427","'InterimBooked'","0",
"55679","3","4.18598732","'Passed'","0",
"55680","4","4","'Passed'","0",
"55681","1","1937.893065936","'Passed'","0",
"55682","2","53.69625","'Passed'","0",
"55683","3","909.006368","'InterimBooked'","0",
"55684","4","31180517.1","'Passed'","0",
"55685","1","24333.27324","'InterimBooked'","0",
"55686","2","288.75","'InterimBooked'","0",
"55687","3","33225.9","'Passed'","0",
"55688","4","2.3","'Passed'","0",
"55689","1","17423","'InterimBooked'","0",
"55690","2","3.4363723","'Passed'","0",
"55691","3","535056.74","'Passed'","0",
"55692","4","25579.56737","'Passed'","0",
"55693","1","863848.80991","'InterimBooked'","0",
"55694","2","2","'InterimBooked'","0",
"55695","3","10.3133","'InterimBooked'","0",
"55696","4","0.7316","'Passed'","0",
"55697","1","0.278618","'InterimBooked'","0",
"55698","2","218.149577004","'Passed'","0",
"55699","3","35010.3","'Passed'","0",
"55700","4","113870.6789156","'Passed'","0",
"55701","1","0.89275296","'InterimBooked'","0",
"55702","2","88.7793592","'InterimBooked'","0",
"55703","3","67026.7963","'InterimBooked'","0",
"55704","4","49.1","'Passed'","0",
"55705","1","791402","'InterimBooked'","0",
"55706","2","18281.832342","'Passed'","0",
"55707","3","31.91","'InterimBooked'","0",
"55708","4","9080270.2013112","'Passed'","0",
"55709","1","440455343.35887","'InterimBooked'","0",
"55710","2","6868523.9","'Passed'","0",
"55711","3","1632797.310197","'Passed'","0",
"55712","4","389.8215944","'InterimBooked'","0",
"55713","1","378843.17293","'InterimBooked'","0",
"55714","2","0","'Passed'","0",
"55715","3","170925.75805","'InterimBooked'","0",
"55716","4","4378666.6609915","'Passed'","0",
"55717","1","51949678","'Passed'","0",
"55718","2","10918.494","'InterimBooked'","0",
"55719","3","24.6","'InterimBooked'","0",
"55720","4","968.85","'InterimBooked'","0",
"55721","1","23273088.4","'InterimBooked'","0",
"55722","2","15829.593","'InterimBooked'","0",
"55723","3","233144.293472","'Passed'","0",
"55724","4","6125752","'Passed'","0",
"55725","1","788.86564","'Passed'","0",
"55726","2","2","'Passed'","0",
"55727","3","446.916586374","'Passed'","0",
"55728","4","39968305.51","'Passed'","0",
"55729","1","3293189.657045","'Passed'","0",
"55730","2","1763352.9672451","'InterimBooked'","0",
"55731","3","216219.72480043","'InterimBooked'","0",
"55732","4","5893333.0154383","'Passed'","0",
"55733","1","103504306.05","'InterimBooked'","0",
"55734","2","38.877828139","'InterimBooked'","0",
"55735","3","330901592.345","'InterimBooked'","0",
"55736","4","2752265.21736","'Passed'","0",
"55737","1","10313.06003","'InterimBooked'","0",
"55738","2","2133291.9","'InterimBooked'","0",
"55739","3","26600.755","'InterimBooked'","0",
"55740","4","0","'Passed'","0",
"55741","1","0","'InterimBooked'","0",
"55742","2","2412645.6353391","'Passed'","0",
"55743","3","467828.62","'Passed'","0",
"55744","4","259.3","'Passed'","0",
"55745","1","22.47015","'InterimBooked'","0",
"55746","2","404595426.69638","'InterimBooked'","0",
"55747","3","35053781","'InterimBooked'","0",
"55748","4","56781.9366","'Passed'","0",
"55749","1","5161609.8","'InterimBooked'","0",
"55750","2","13.89816683","'InterimBooked'","0",
"55751","3","26946.6931","'Passed'","0",
"55752","4","57679","'Passed'","0",
"55753","1","20.7245","'InterimBooked'","0",
"55754","2","95611.05","'InterimBooked'","0",
"55755","3","1.145","'InterimBooked'","0",
"55756","4","563312.01843","'InterimBooked'","0",
"55757","1","964677.64590535","'Passed'","0",
"55758","2","6017965.5908","'InterimBooked'","0",
"55759","3","0","'InterimBooked'","0",
"55760","4","23.70491646","'Passed'","0",
"55761","1","181600.47836","'Passed'","0",
"55762","2","28.52","'Passed'","0",
"55763","3","0.51","'InterimBooked'","0",
"55764","4","1452821.529669","'InterimBooked'","0",
"55765","1","13342022","'Passed'","0",
"55766","2","0","'Passed'","0",
"55767","3","50390.4845451","'InterimBooked'","0",
"55768","4","0","'InterimBooked'","0",
"55769","1","27534","'Passed'","0",
"55770","2","377379.5416029","'Passed'","0",
"55771","3","16439961.36375","'InterimBooked'","0",
"55772","4","8318.3","'Passed'","0",
"55773","1","61.244546378","'InterimBooked'","0",
"55774","2","5767.29366975","'Passed'","0",
"55775","3","35.3996","'InterimBooked'","0",
"55776","4","1299.993936","'Passed'","0",
"55777","1","8.1282057","'InterimBooked'","0",
"55778","2","452.42248578","'Passed'","0",
"55779","3","0.521","'Passed'","0",
"55780","4","19.731419","'Passed'","0",
"55781","1","0","'Passed'","0",
"55782","2","5.7175491","'Passed'","0",
"55783","3","0","'Passed'","0",
"55784","4","32806012.84","'InterimBooked'","0",
"55785","1","170.2","'Passed'","0",
"55786","2","0","'Passed'","0",
"55787","3","8","'InterimBooked'","0",
"55788","4","60017.976673","'InterimBooked'","0",
"55789","1","1621179.266724","'InterimBooked'","0",
"55790","2","0","'InterimBooked'","0",
"55791","3","2469.8","'Passed'","0",
"55792","4","144257149.56788","'Passed'","0",
"55793","1","28.571007743","'InterimBooked'","0",
"55794","2","6755.07332859","'InterimBooked'","0",
"55795","3","455846.3816539","'InterimBooked'","0",
"55796","4","12.761508203","'Passed'","0",
"55797","1","23.3315845","'Passed'","0",
"55798","2","66.58","'Passed'","0",
"55799","3","93394178","'Passed'","0",
"55800","4","1404779.7718484","'InterimBooked'","0",
"55801","1","19","'InterimBooked'","0",
"55802","2","818094.4231987","'InterimBooked'","0",
"55803","3","4002.8","'InterimBooked'","0",
"55804","4","4299.92282706","'InterimBooked'","0",
"55805","1","3.7494","'Passed'","0",
"55806","2","3420.8","'Passed'","0",
"55807","3","1311","'Passed'","0",
"55808","4","272684.96497726","'Passed'","0",
"55809","1","0","'Passed'","0",
"55810","2","46146625.655","'InterimBooked'","0",
"55811","3","20","'InterimBooked'","0",
"55812","4","626.36","'Passed'","0",
"55813","1","0","'Passed'","0",
"55814","2","266145.92634523","'Passed'","0",
"55815","3","2.9783314","'Passed'","0",
"55816","4","0","'InterimBooked'","0",
"55817","1","0","'InterimBooked'","0",
"55818","2","5201.44","'Passed'","0",
"55819","3","321337","'InterimBooked'","0",
"55820","4","42946.723818214","'Passed'","0",
"55821","1","0.214146","'InterimBooked'","0",
"55822","2","94244711.46","'Passed'","0",
"55823","3","52344102.4","'Passed'","0",
"55824","4","277.648435211","'Passed'","0",
"55825","1","0","'InterimBooked'","0",
"55826","2","0.120001","'InterimBooked'","0",
"55827","3","229.276","'Passed'","0",
"55828","4","6336.227","'Passed'","0",
"55829","1","34277632.352818","'Passed'","0",
"55830","2","20673626.982341","'Passed'","0",
"55831","3","2329.614","'InterimBooked'","0",
"55832","4","49192376.853934","'InterimBooked'","0",
"55833","1","207.11622","'InterimBooked'","0",
"55834","2","2.77","'InterimBooked'","0",
"55835","3","3210.842824","'InterimBooked'","0",
"55836","4","55","'Passed'","0",
"55837","1","1.002173","'InterimBooked'","0",
"55838","2","1307.3195","'InterimBooked'","0",
"55839","3","5994.7429776","'InterimBooked'","0",
"55840","4","4.5","'Passed'","0",
"55841","1","24.71","'InterimBooked'","0",
"55842","2","1706892","'Passed'","0",
"55843","3","98615249.140523","'Passed'","0",
"55844","4","3.47","'InterimBooked'","0",
"55845","1","23453340.44466","'Passed'","0",
"55846","2","0","'InterimBooked'","0",
"55847","3","356229.371","'InterimBooked'","0",
"55848","4","0.2775","'InterimBooked'","0",
"55849","1","895745","'Passed'","0",
"55850","2","123919199.33592","'Passed'","0",
"55851","3","3616170","'Passed'","0",
"55852","4","198920.3447754","'InterimBooked'","0",
"55853","1","591246.1","'Passed'","0",
"55854","2","18609.57708166","'InterimBooked'","0",
"55855","3","341923503.06","'InterimBooked'","0",
"55856","4","3.5","'InterimBooked'","0",
"55857","1","5","'InterimBooked'","0",
"55858","2","104990290.43739","'Passed'","0",
"55859","3","160.4393885","'Passed'","0",
"55860","4","1371191.933","'InterimBooked'","0",
"55861","1","428","'InterimBooked'","0",
"55862","2","99395.89900309","'Passed'","0",
"55863","3","0","'Passed'","0",
"55864","4","4780196.5753776","'Passed'","0",
"55865","1","41918709.382","'Passed'","0",
"55866","2","594981.1155242","'InterimBooked'","0",
"55867","3","244.45","'InterimBooked'","0",
"55868","4","1737436","'Passed'","0",
"55869","1","738324.54887778","'InterimBooked'","0",
"55870","2","0.659478","'Passed'","0",
"55871","3","14134.6142","'Passed'","0",
"55872","4","0.73888","'InterimBooked'","0",
"55873","1","29.585605168","'InterimBooked'","0",
"55874","2","3.2415612","'InterimBooked'","0",
"55875","3","5.88","'InterimBooked'","0",
"55876","4","41.56181","'Passed'","0",
"55877","1","7226827.6688","'InterimBooked'","0",
"55878","2","178.3","'Passed'","0",
"55879","3","10.4113771","'InterimBooked'","0",
"55880","4","47.171561605","'Passed'","0",
"55881","1","0.2327","'Passed'","0",
"55882","2","11795258.936927","'Passed'","0",
"55883","3","102451.10531773","'Passed'","0",
"55884","4","12007787.558","'InterimBooked'","0",
"55885","1","669132.21121","'Passed'","0",
"55886","2","29","'InterimBooked'","0",
"55887","3","381.5413623","'Passed'","0",
"55888","4","2224.6224","'Passed'","0",
"55889","1","5704.051671","'Passed'","0",
"55890","2","164019892.39533","'Passed'","0",
"55891","3","10.392","'InterimBooked'","0",
"55892","4","279477.9","'InterimBooked'","0",
"55893","1","1125017.3","'InterimBooked'","0",
"55894","2","173191221.9","'InterimBooked'","0",
"55895","3","51.99","'Passed'","0",
"55896","4","0.3818","'Passed'","0",
"55897","1","0","'InterimBooked'","0",
"55898","2","0","'InterimBooked'","0",
"55899","3","674.3008","'Passed'","0",
"55900","4","278534.86","'Passed'","0",
"55901","1","1650.2949873","'Passed'","0",
"55902","2","13873.3033","'InterimBooked'","0",
"55903","3","45.9938443","'Passed'","0",
"55904","4","342892.61505683","'Passed'","0",
"55905","1","9471.586545","'InterimBooked'","0",
"55906","2","413.793417","'InterimBooked'","0",
"55907","3","20951.5","'InterimBooked'","0",
"55908","4","9.82055","'Passed'","0",
"55909","1","106389941.939","'InterimBooked'","0",
"55910","2","167.23196","'Passed'","0",
"55911","3","2494078.3269","'InterimBooked'","0",
"55912","4","59527","'Passed'","0",
"55913","1","860.76675","'InterimBooked'","0",
"55914","2","7999.144192","'InterimBooked'","0",
"55915","3","87568.5441","'InterimBooked'","0",
"55916","4","0","'Passed'","0",
"55917","1","111435270","'InterimBooked'","0",
"55918","2","13392175.2598","'Passed'","0",
"55919","3","0","'Passed'","0",
"55920","4","213.993128195","'InterimBooked'","0",
"55921","1","2337838.1927952","'InterimBooked'","0",
"55922","2","765460.57547136","'Passed'","0",
"55923","3","37148448.941","'Passed'","0",
"55924","4","2565.4731","'InterimBooked'","0",
"55925","1","0","'Passed'","0",
"55926","2","3.30883232","'Passed'","0",
"55927","3","1499.5","'InterimBooked'","0",
"55928","4","1.0926","'Passed'","0",
"55929","1","19564.836","'InterimBooked'","0",
"55930","2","5182091.8500348","'Passed'","0",
"55931","3","148.2","'InterimBooked'","0",
"55932","4","671038.962006","'InterimBooked'","0",
"55933","1","90863597","'Passed'","0",
"55934","2","0","'InterimBooked'","0",
"55935","3","1399987.30008","'Passed'","0",
"55936","4","82.69666","'Passed'","0",
"55937","1","26.711450608","'InterimBooked'","0",
"55938","2","21816409.16716","'Passed'","0",
"55939","3","367282001.28652","'InterimBooked'","0",
"55940","4","241138049.63","'InterimBooked'","0",
"55941","1","5435923.02","'Passed'","0",
"55942","2","2498029.3970564","'InterimBooked'","0",
"55943","3","203063.2","'Passed'","0",
"55944","4","10074.2","'InterimBooked'","0",
"55945","1","185.62917","'Passed'","0",
"55946","2","152470679.55398","'InterimBooked'","0",
"55947","3","508.39094","'InterimBooked'","0",
"55948","4","702.64503","'Passed'","0",
"55949","1","235.553384","'Passed'","0",
"55950","2","723.714807","'InterimBooked'","0",
"55951","3","0","'InterimBooked'","0",
"55952","4","501.097447","'Passed'","0",
"55953","1","8049.4897194","'Passed'","0",
"55954","2","2673191.4462","'InterimBooked'","0",
"55955","3","16902.0594312","'InterimBooked'","0",
"55956","4","0","'InterimBooked'","0",
"55957","1","251.4351","'InterimBooked'","0",
"55958","2","3361876","'InterimBooked'","0",
"55959","3","26","'InterimBooked'","0",
"55960","4","18204.950204","'InterimBooked'","0",
"55961","1","174.3687","'Passed'","0",
"55962","2","3276496.083947","'Passed'","0",
"55963","3","731400921.55834","'Passed'","0",
"55964","4","16482611.997127","'InterimBooked'","0",
"55965","1","836303.22","'InterimBooked'","0",
"55966","2","4685861.23358","'InterimBooked'","0",
"55967","3","3631412.476","'InterimBooked'","0",
"55968","4","22.69150965","'InterimBooked'","0",
"55969","1","0","'Passed'","0",
"55970","2","605976","'InterimBooked'","0",
"55971","3","83343320.8055","'Passed'","0",
"55972","4","516167.5686166","'InterimBooked'","0",
"55973","1","441300.3","'Passed'","0",
"55974","2","1499782.33","'InterimBooked'","0",
"55975","3","1.432","'Passed'","0",
"55976","4","172.8128","'InterimBooked'","0",
"55977","1","2226873","'Passed'","0",
"55978","2","11","'Passed'","0",
"55979","3","85.7501723","'Passed'","0",
"55980","4","199","'InterimBooked'","0",
"55981","1","23.68","'Passed'","0",
"55982","2","10618305.42421","'InterimBooked'","0",
"55983","3","696.43033","'Passed'","0",
"55984","4","2.2428013","'Passed'","0",
"55985","1","21134389","'InterimBooked'","0",
"55986","2","161097.39313792","'InterimBooked'","0",
"55987","3","309573702.7","'Passed'","0",
"55988","4","9","'InterimBooked'","0",
"55989","1","30556357.82","'InterimBooked'","0",
"55990","2","3.9158","'InterimBooked'","0",
"55991","3","41.90032122","'Passed'","0",
"55992","4","1.327","'InterimBooked'","0",
"55993","1","2.3","'Passed'","0",
"55994","2","0","'InterimBooked'","0",
"55995","3","38275474.64803","'InterimBooked'","0",
"55996","4","242616263.20702","'Passed'","0",
"55997","1","8231075.665298","'InterimBooked'","0",
"55998","2","95048076.395049","'Passed'","0",
"55999","3","29.24","'Passed'","0",
"56000","4","40.93160133","'Passed'","0",
"56001","1","1.60840824","'Passed'","0",
"56002","2","20.59","'Passed'","0",
"56003","3","0","'InterimBooked'","0",
"56004","4","26921673.883","'Passed'","0",
"56005","1","1027.156574","'Passed'","0",
"56006","2","11489146.942256","'InterimBooked'","0",
"56007","3","37709880.9","'InterimBooked'","0",
"56008","4","34989639.16611","'InterimBooked'","0",
"56009","1","54838258.286817","'Passed'","0",
"56010","2","20125.9505034","'Passed'","0",
"56011","3","1273853.08","'Passed'","0",
"56012","4","11270381.497848","'Passed'","0",
"56013","1","987.174859386","'Passed'","0",
"56014","2","564513.06","'InterimBooked'","0",
"56015","3","0","'Passed'","0",
"56016","4","501.8","'Passed'","0",
"56017","1","28038409.927659","'Passed'","0",
"56018","2","2993.48","'Passed'","0",
"56019","3","10160881.81","'InterimBooked'","0",
"56020","4","14601159.08532","'InterimBooked'","0",
"56021","1","70.796","'Passed'","0",
"56022","2","19726.1","'InterimBooked'","0",
"56023","3","151022.3","'InterimBooked'","0",
"56024","4","243999483.40309","'InterimBooked'","0",
"56025","1","225.580243","'InterimBooked'","0",
"56026","2","4.52","'InterimBooked'","0",
"56027","3","10.9596341","'InterimBooked'","0",
"56028","4","5019.9146441","'InterimBooked'","0",
"56029","1","1873641.104706","'InterimBooked'","0",
"56030","2","32949676.37","'Passed'","0",
"56031","3","1543644","'Passed'","0",
"56032","4","0.09401708","'InterimBooked'","0",
"56033","1","226.18","'InterimBooked'","0",
"56034","2","1183.8","'InterimBooked'","0",
"56035","3","0","'InterimBooked'","0",
"56036","4","5.18589","'InterimBooked'","0",
"56037","1","7.8","'InterimBooked'","0",
"56038","2","109.58060395","'Passed'","0",
"56039","3","180.638","'InterimBooked'","0",
"56040","4","313587.272499","'Passed'","0",
"56041","1","0","'Passed'","0",
"56042","2","259763983.57562","'InterimBooked'","0",
"56043","3","13537238.667395","'Passed'","0",
"56044","4","67.402","'InterimBooked'","0",
"56045","1","3.202599207","'InterimBooked'","0",
"56046","2","2.156588056","'InterimBooked'","0",
"56047","3","1658.1701","'InterimBooked'","0",
"56048","4","0.22491","'Passed'","0",
"56049","1","27931297.9","'InterimBooked'","0",
"56050","2","32.64132139","'InterimBooked'","0",
"56051","3","0","'InterimBooked'","0",
"56052","4","0","'InterimBooked'","0",
"56053","1","363.256","'Passed'","0",
"56054","2","0","'InterimBooked'","0",
"56055","3","0.629426948","'Passed'","0",
"56056","4","213352.305","'InterimBooked'","0",
"56057","1","320078.0629","'Passed'","0",
"56058","2","30.23","'InterimBooked'","0",
"56059","3","1922.778599","'InterimBooked'","0",
"56060","4","4645","'Passed'","0",
"56061","1","130.19049289","'InterimBooked'","0",
"56062","2","0","'Passed'","0",
"56063","3","4125.330006","'Passed'","0",
"56064","4","87947.2511523","'Passed'","0",
"56065","1","7348568.54","'InterimBooked'","0",
"56066","2","6581823.041","'Passed'","0",
"56067","3","33.3","'InterimBooked'","0",
"56068","4","9.958186","'InterimBooked'","0",
"56069","1","491.966647","'InterimBooked'","0",
"56070","2","24232.95","'Passed'","0",
"56071","3","116777219.775","'Passed'","0",
"56072","4","338.423420977","'Passed'","0",
"56073","1","0","'InterimBooked'","0",
"56074","2","725061.3","'InterimBooked'","0",
"56075","3","4715.53","'InterimBooked'","0",
"56076","4","69.7658259","'InterimBooked'","0",
"56077","1","11850.825937223","'InterimBooked'","0",
"56078","2","19079.87206161","'Passed'","0",
"56079","3","13910567.20745","'Passed'","0",
"56080","4","50652.1","'InterimBooked'","0",
"56081","1","446.57","'Passed'","0",
"56082","2","4.66","'InterimBooked'","0",
"56083","3","1861534.77","'Passed'","0",
"56084","4","0","'Passed'","0",
"56085","1","26.56797","'InterimBooked'","0",
"56086","2","291.619","'Passed'","0",
"56087","3","292.12284","'Passed'","0",
"56088","4","0","'InterimBooked'","0",
"56089","1","8.52194742","'Passed'","0",
"56090","2","268.37952","'Passed'","0",
"56091","3","3675300.6","'Passed'","0",
"56092","4","99.55","'Passed'","0",
"56093","1","774","'InterimBooked'","0",
"56094","2","0","'Passed'","0",
"56095","3","4655.3554","'Passed'","0",
"56096","4","0.61","'InterimBooked'","0",
"56097","1","1.2","'InterimBooked'","0",
"56098","2","325918.7634","'InterimBooked'","0",
"56099","3","634.74835","'InterimBooked'","0",
"56100","4","2134622.34501","'Passed'","0",
"56101","1","387646.09387","'Passed'","0",
"56102","2","184.395807","'Passed'","0",
"56103","3","1350099.6415","'InterimBooked'","0",
"56104","4","7625","'InterimBooked'","0",
"56105","1","616373364.1","'InterimBooked'","0",
"56106","2","53571762.84133","'InterimBooked'","0",
"56107","3","43558.9957","'InterimBooked'","0",
"56108","4","25.279","'InterimBooked'","0",
"56109","1","30972","'Passed'","0",
"56110","2","1029.96306572","'Passed'","0",
"56111","3","740520.270691","'InterimBooked'","0",
"56112","4","76871512.46968","'InterimBooked'","0",
"56113","1","22.7039845","'InterimBooked'","0",
"56114","2","5.4608","'Passed'","0",
"56115","3","0.7494145","'InterimBooked'","0",
"56116","4","13.4036056","'Passed'","0",
"56117","1","129848","'Passed'","0",
"56118","2","722298793.94","'InterimBooked'","0",
"56119","3","30590020.63","'InterimBooked'","0",
"56120","4","46670540.4","'Passed'","0",
"56121","1","405940914.30491","'Passed'","0",
"56122","2","17.653249","'Passed'","0",
"56123","3","3010525","'Passed'","0",
"56124","4","0.40085","'InterimBooked'","0",
"56125","1","4249301.8045059","'Passed'","0",
"56126","2","711060651.65","'InterimBooked'","0",
"56127","3","1833892.649326","'Passed'","0",
"56128","4","502.81","'InterimBooked'","0",
"56129","1","2656468.30119","'InterimBooked'","0",
"56130","2","41173.780222","'InterimBooked'","0",
"56131","3","3033.0076","'InterimBooked'","0",
"56132","4","0","'InterimBooked'","0",
"56133","1","2044.4834701","'Passed'","0",
"56134","2","1948.2","'InterimBooked'","0",
"56135","3","0","'Passed'","0",
"56136","4","632.314082","'InterimBooked'","0",
"56137","1","125213026.57299","'Passed'","0",
"56138","2","680800197.6749","'Passed'","0",
"56139","3","728351.075","'InterimBooked'","0",
"56140","4","482156914.737","'Passed'","0",
"56141","1","625052424.37551","'Passed'","0",
"56142","2","1.3412105","'Passed'","0",
"56143","3","0","'Passed'","0",
"56144","4","50330683.135259","'InterimBooked'","0",
"56145","1","41710362.964693","'InterimBooked'","0",
"56146","2","692742207.89618","'Passed'","0",
"56147","3","1.67","'Passed'","0",
"56148","4","25024387","'Passed'","0",
"56149","1","0","'Passed'","0",
"56150","2","0.4178452","'InterimBooked'","0",
"56151","3","5496","'InterimBooked'","0",
"56152","4","35.89787169","'Passed'","0",
"56153","1","5350403.5627852","'InterimBooked'","0",
"56154","2","1.562448","'InterimBooked'","0",
"56155","3","60345195.770539","'Passed'","0",
"56156","4","27924.8820897","'Passed'","0",
"56157","1","3023.37845736","'InterimBooked'","0",
"56158","2","1787","'Passed'","0",
"56159","3","0","'InterimBooked'","0",
"56160","4","0","'InterimBooked'","0",
"56161","1","14021.48321","'InterimBooked'","0",
"56162","2","0.723","'Passed'","0",
"56163","3","140482.47541","'InterimBooked'","0",
"56164","4","31728607.766338","'InterimBooked'","0",
"56165","1","155354580.71281","'Passed'","0",
"56166","2","2.77","'Passed'","0",
"56167","3","1847582.8663185","'Passed'","0",
"56168","4","0","'InterimBooked'","0",
"56169","1","8610892.2954134","'InterimBooked'","0",
"56170","2","0","'Passed'","0",
"56171","3","683235.5462661","'Passed'","0",
"56172","4","585.61110466","'InterimBooked'","0",
"56173","1","0","'Passed'","0",
"56174","2","7457586.2817618","'Passed'","0",
"56175","3","8076.74738052","'Passed'","0",
"56176","4","656346.5","'InterimBooked'","0",
"56177","1","227.36194","'InterimBooked'","0",
"56178","2","63082760.6808","'InterimBooked'","0",
"56179","3","0","'Passed'","0",
"56180","4","82478073.0955","'InterimBooked'","0",
"56181","1","19946242.13824","'InterimBooked'","0",
"56182","2","0","'InterimBooked'","0",
"56183","3","254508204.7398","'InterimBooked'","0",
"56184","4","10292.14724","'Passed'","0",
"56185","1","3241637.9662272","'InterimBooked'","0",
"56186","2","0","'InterimBooked'","0",
"56187","3","1699156.1823282","'Passed'","0",
"56188","4","8053.8794447","'InterimBooked'","0",
"56189","1","17.97","'InterimBooked'","0",
"56190","2","6362.57336","'InterimBooked'","0",
"56191","3","132969602.16394","'Passed'","0",
"56192","4","9521.880292724","'Passed'","0",
"56193","1","3396342.6143301","'InterimBooked'","0",
"56194","2","363124061.315","'Passed'","0",
"56195","3","5135.410099","'Passed'","0",
"56196","4","0","'Passed'","0",
"56197","1","671261533.36995","'InterimBooked'","0",
"56198","2","3","'Passed'","0",
"56199","3","10.222323","'InterimBooked'","0",
"56200","4","46219.7","'Passed'","0",
"56201","1","0.052","'Passed'","0",
"56202","2","3769120.383","'Passed'","0",
"56203","3","9.14","'InterimBooked'","0",
"56204","4","2157075.6521273","'Passed'","0",
"56205","1","1335.1","'Passed'","0",
"56206","2","305132275","'InterimBooked'","0",
"56207","3","638328.354334","'InterimBooked'","0",
"56208","4","25777.7","'InterimBooked'","0",
"56209","1","4570.555864062","'InterimBooked'","0",
"56210","2","8355573.2909615","'InterimBooked'","0",
"56211","3","2417922.481323","'Passed'","0",
"56212","4","285851.8972","'InterimBooked'","0",
"56213","1","695334.136","'InterimBooked'","0",
"56214","2","295473.16","'InterimBooked'","0",
"56215","3","12.19281","'Passed'","0",
"56216","4","0","'InterimBooked'","0",
"56217","1","0","'Passed'","0",
"56218","2","253.3119441","'InterimBooked'","0",
"56219","3","171778.9","'InterimBooked'","0",
"56220","4","175.308864794","'Passed'","0",
"56221","1","108","'InterimBooked'","0",
"56222","2","39555.711","'InterimBooked'","0",
"56223","3","7.4","'Passed'","0",
"56224","4","28753.29295375","'Passed'","0",
"56225","1","0","'InterimBooked'","0",
"56226","2","169862055.95043","'InterimBooked'","0",
"56227","3","1946681.07907","'InterimBooked'","0",
"56228","4","1816.50412","'Passed'","0",
"56229","1","543.11","'Passed'","0",
"56230","2","0","'InterimBooked'","0",
"56231","3","42839835.6","'InterimBooked'","0",
"56232","4","61461992","'InterimBooked'","0",
"56233","1","0","'InterimBooked'","0",
"56234","2","0","'Passed'","0",
"56235","3","51647898.85153","'InterimBooked'","0",
"56236","4","2.4","'Passed'","0",
"56237","1","231997","'InterimBooked'","0",
"56238","2","38.3549218","'InterimBooked'","0",
"56239","3","44451439.32274","'Passed'","0",
"56240","4","11188448.297221","'Passed'","0",
"56241","1","35.0911","'Passed'","0",
"56242","2","44539734.454622","'Passed'","0",
"56243","3","57358.6","'Passed'","0",
"56244","4","34861.7344","'InterimBooked'","0",
"56245","1","0","'InterimBooked'","0",
"56246","2","308434.67157047","'InterimBooked'","0",
"56247","3","1933610.582","'Passed'","0",
"56248","4","7286.34312","'Passed'","0",
"56249","1","1.843635448","'Passed'","0",
"56250","2","16912426.328441","'InterimBooked'","0",
"56251","3","37830930.28398","'Passed'","0",
"56252","4","763901.339009","'InterimBooked'","0",
"56253","1","9021052.87","'InterimBooked'","0",
"56254","2","2197863.12483","'Passed'","0",
"56255","3","4.353","'Passed'","0",
"56256","4","0.9","'InterimBooked'","0",
"56257","1","12125961","'Passed'","0",
"56258","2","207556.2793","'Passed'","0",
"56259","3","48122998.75844","'Passed'","0",
"56260","4","1.65","'InterimBooked'","0",
"56261","1","2","'InterimBooked'","0",
"56262","2","8.51743578","'InterimBooked'","0",
"56263","3","760801397.41924","'InterimBooked'","0",
"56264","4","101230.81396038","'Passed'","0",
"56265","1","0","'Passed'","0",
"56266","2","34167.91782","'InterimBooked'","0",
"56267","3","183381.09552","'Passed'","0",
"56268","4","0","'Passed'","0",
"56269","1","1318.672541","'Passed'","0",
"56270","2","0","'Passed'","0",
"56271","3","3854.8","'InterimBooked'","0",
"56272","4","238473767.2","'Passed'","0",
"56273","1","221373.562","'Passed'","0",
"56274","2","4374.80672","'Passed'","0",
"56275","3","0","'InterimBooked'","0",
"56276","4","342.4905","'Passed'","0",
"56277","1","39.5802","'InterimBooked'","0",
"56278","2","3139.21","'InterimBooked'","0",
"56279","3","1.795701374","'Passed'","0",
"56280","4","33.04","'InterimBooked'","0",
"56281","1","12.48","'Passed'","0",
"56282","2","2.20951","'Passed'","0",
"56283","3","1696855.7","'InterimBooked'","0",
"56284","4","369.03","'InterimBooked'","0",
"56285","1","0.4102018","'Passed'","0",
