"AmountId","CurrencyId","Amount",
"24863","3","160.7075",
"24864","4","8333850.8",
"24865","1","1354.092",
"24866","2","7162.0492",
"24867","3","119.156",
"24868","4","3568.9792132",
"24869","1","0.05424117",
"24870","2","113.5694456",
"24871","3","0",
"24872","4","7131591.8814394",
"24873","1","153073583.23685",
"24874","2","921104",
"24875","3","4572185.6134138",
"24876","4","1.75499614",
"24877","1","2085.5999",
"24878","2","284.9099",
"24879","3","0",
"24880","4","207215.46093791",
"24881","1","6.42328",
"24882","2","211438.043399",
"24883","3","77.11022642",
"24884","4","3446698.0745256",
"24885","1","37.79",
"24886","2","395.249851",
"24887","3","0",
"24888","4","30704460.413128",
"24889","1","2955494",
"24890","2","357158.86445935",
"24891","3","240.63",
"24892","4","241.02204",
"24893","1","79800281.276",
"24894","2","4.49637971",
"24895","3","739.19071",
"24896","4","3.732",
"24897","1","51086151.209601",
"24898","2","0",
"24899","3","6872674.4",
"24900","4","24489865.1988",
"24901","1","6",
"24902","2","74258.903856034",
"24903","3","0",
"24904","4","2148184.140242",
"24905","1","33409124.467727",
"24906","2","5464.09166354",
"24907","3","5.4026058",
"24908","4","244875.32011",
"24909","1","54672502.48456",
"24910","2","28488993.017696",
"24911","3","0",
"24912","4","26732779.98302",
"24913","1","12825.74629",
"24914","2","63926330",
"24915","3","4.2392",
"24916","4","0",
"24917","1","2486.1500504",
"24918","2","0",
"24919","3","136.96061776",
"24920","4","57.5473",
"24921","1","536554685.4",
"24922","2","427655941.11452",
"24923","3","34.14219878",
"24924","4","17738.67414",
"24925","1","297.06",
"24926","2","3114552.663",
"24927","3","6589573.9310416",
"24928","4","4.62",
"24929","1","17962795.19",
"24930","2","17394693.510146",
"24931","3","17241494.59928",
"24932","4","4173896.8992",
"24933","1","4385052.773",
"24934","2","41327.195644417",
"24935","3","0",
"24936","4","11.65716",
"24937","1","130004.87342",
"24938","2","6158.493883054",
"24939","3","541.86996633",
"24940","4","44.712431876",
"24941","1","57720890.23038",
"24942","2","0",
"24943","3","34101.824023939",
"24944","4","0",
"24945","1","84",
"24946","2","0",
"24947","3","1073.28757",
"24948","4","2",
"24949","1","654201.01",
"24950","2","0",
"24951","3","731909.3198",
"24952","4","239920.3",
"24953","1","2.706686",
"24954","2","2256059.160671",
"24955","3","2411.0053",
"24956","4","73.3",
"24957","1","1.1286",
"24958","2","1575.174002",
"24959","3","797.55888604",
"24960","4","4279.7842606",
"24961","1","2562.1926582",
"24962","2","633.852159342",
"24963","3","4.82022835",
"24964","4","288.61016",
"24965","1","56920754",
"24966","2","1",
"24967","3","0",
"24968","4","4.83",
"24969","1","6409.169",
"24970","2","540.572",
"24971","3","0",
"24972","4","175321.56324067",
"24973","1","128535.96829",
"24974","2","17547793.736",
"24975","3","630.38191",
"24976","4","0",
"24977","1","1633715.693353",
"24978","2","17271.573",
"24979","3","45.005607",
"24980","4","12",
"24981","1","0.446526908",
"24982","2","1927.816",
"24983","3","2469.9517992",
"24984","4","0",
"24985","1","2.54098837",
"24986","2","55588259",
"24987","3","13181436.421203",
"24988","4","0",
"24989","1","1.859176",
"24990","2","19553.96",
"24991","3","47",
"24992","4","142.020998489",
"24993","1","56975",
"24994","2","169.1540757",
"24995","3","683.083",
"24996","4","5653.62",
"24997","1","787897.79774",
"24998","2","464.4",
"24999","3","446.1895",
"25000","4","1622200.2",
"25001","1","16149137.7",
"25002","2","313",
"25003","3","126.13849",
"25004","4","341878.964",
"25005","1","19925803.753506",
"25006","2","4857.42188",
"25007","3","3117703.16",
"25008","4","6.9",
"25009","1","72.767074886",
"25010","2","520253698.08366",
"25011","3","47184718.33",
"25012","4","34657.689159",
"25013","1","1",
"25014","2","3.21165911",
"25015","3","24377.73830004",
"25016","4","20425761",
"25017","1","15.9574577",
"25018","2","7.8634939",
"25019","3","154932379.19933",
"25020","4","1226.541458",
"25021","1","46.3553",
"25022","2","23320.147",
"25023","3","36151.358533418",
"25024","4","251.10862",
"25025","1","0.35159",
"25026","2","294846.13480816",
"25027","3","0.83927512",
"25028","4","2535184.40675",
"25029","1","1655126.7424",
"25030","2","246398.62379443",
"25031","3","623.9916",
"25032","4","407937598.6966",
"25033","1","716191",
"25034","2","21016.18924033",
"25035","3","0",
"25036","4","26776",
"25037","1","10428414.998248",
"25038","2","14817.43",
"25039","3","359043",
"25040","4","3662.9",
"25041","1","18609.6165262",
"25042","2","86346.764",
"25043","3","68.816831619",
"25044","4","11106898.116088",
"25045","1","0",
"25046","2","9849.648872434",
"25047","3","450247.8",
"25048","4","58476430.69762",
"25049","1","18198.0092",
"25050","2","410.508590667",
"25051","3","2931479",
"25052","4","0",
"25053","1","86965148.921173",
"25054","2","28.557",
"25055","3","0.911744",
"25056","4","0",
"25057","1","47925259.9126",
"25058","2","5.66",
"25059","3","41391.1",
"25060","4","10664673",
"25061","1","172194.68929844",
"25062","2","36875715.3",
"25063","3","50.440186529",
"25064","4","1448817.0852632",
"25065","1","720058.5",
"25066","2","1267.720842548",
"25067","3","12",
"25068","4","7.586397847",
"25069","1","586.4",
"25070","2","0",
"25071","3","1274747.37",
"25072","4","6.36191",
"25073","1","0",
"25074","2","7420423",
"25075","3","1234.6814",
"25076","4","82.9392",
"25077","1","1138.10531",
"25078","2","2.097",
"25079","3","90.919894022",
"25080","4","92",
"25081","1","0",
"25082","2","0",
"25083","3","5069.4",
"25084","4","202765955.1041",
"25085","1","5.1",
"25086","2","62.684736406",
"25087","3","58.9377",
"25088","4","36.138209297",
"25089","1","636534571",
"25090","2","700980.80736153",
"25091","3","155.4",
"25092","4","829",
"25093","1","951487.4",
"25094","2","5.231",
"25095","3","16058.9",
"25096","4","4359802.17",
"25097","1","1763002.8414057",
"25098","2","4064435",
"25099","3","8981.194477787",
"25100","4","68.968029",
"25101","1","3342284.3757",
"25102","2","16.1139687",
"25103","3","0.427298",
"25104","4","75.361074",
"25105","1","356316987.48733",
"25106","2","908104339.206",
"25107","3","0",
"25108","4","483604188",
"25109","1","0",
"25110","2","481.688",
"25111","3","29673",
"25112","4","1785.622739916",
"25113","1","442787",
"25114","2","11587565.812194",
"25115","3","796156.19848629",
"25116","4","22.9",
"25117","1","274715.84807945",
"25118","2","24247981.9373",
"25119","3","429919.8016778",
"25120","4","62.326139",
"25121","1","42594713.5087",
"25122","2","55920.78866053",
"25123","3","499669.5",
"25124","4","222129.4299484",
"25125","1","497.4309",
"25126","2","130529.89958",
"25127","3","0",
"25128","4","60924.47",
"25129","1","2802442.06",
"25130","2","0",
"25131","3","601.7112399",
"25132","4","2520.108165895",
"25133","1","410194634.09",
"25134","2","4343.48",
"25135","3","23444.3587154",
"25136","4","0.164854",
"25137","1","3739714.731718",
"25138","2","158.54",
"25139","3","37",
"25140","4","2581.7592",
"25141","1","0.1119829",
"25142","2","17058.605597",
"25143","3","126219587",
"25144","4","114392416.57535",
"25145","1","78289.978598057",
"25146","2","58577.7",
"25147","3","0",
"25148","4","0.50272219",
"25149","1","64633532.3",
"25150","2","3413058.88",
"25151","3","5808.9225222",
"25152","4","44371.417",
"25153","1","6985760.9",
"25154","2","19134",
"25155","3","1768244.59",
"25156","4","3447.65",
"25157","1","179",
"25158","2","3457094.83",
"25159","3","0",
"25160","4","416.77",
"25161","1","5552537.259016",
"25162","2","37184458",
"25163","3","2.178328938",
"25164","4","2740249.0181",
"25165","1","730.5025",
"25166","2","0",
"25167","3","156805.30773969",
"25168","4","6510.45404",
"25169","1","72434180.979182",
"25170","2","1387330.85372",
"25171","3","0.245564",
"25172","4","40.15049852",
"25173","1","4928934.4908",
"25174","2","59.8",
"25175","3","79.6",
"25176","4","2061202",
"25177","1","3991.11029698",
"25178","2","0",
"25179","3","0",
"25180","4","1780",
"25181","1","0",
"25182","2","0",
"25183","3","462.9",
"25184","4","0.12162",
"25185","1","28.14453",
"25186","2","310762.764",
"25187","3","3109",
"25188","4","34.19767",
"25189","1","12521928.934",
"25190","2","45916412.2429",
"25191","3","311255.834",
"25192","4","7.76581801",
"25193","1","1050.899894411",
"25194","2","701741",
"25195","3","0",
"25196","4","0",
"25197","1","0",
"25198","2","208.56788",
"25199","3","938625.6",
"25200","4","9825.7",
"25201","1","2.6",
"25202","2","0",
"25203","3","13726.72",
"25204","4","5",
"25205","1","0.49048",
"25206","2","18566.4518322",
"25207","3","3873.801524",
"25208","4","3.761",
"25209","1","4",
"25210","2","0.9794",
"25211","3","848.67",
"25212","4","24693924.733967",
"25213","1","54.4356286",
"25214","2","14570.1623",
"25215","3","536992.9315",
"25216","4","9150134.077481",
"25217","1","873867.3278764",
"25218","2","44862855.57",
"25219","3","607134201.65",
"25220","4","487750.14367",
"25221","1","120994.8636",
"25222","2","259",
"25223","3","26058460.063",
"25224","4","0.5",
"25225","1","21.2885117",
"25226","2","2396738.98",
"25227","3","1305.54917213",
"25228","4","2.138514",
"25229","1","3.162421592",
"25230","2","52445.2309",
"25231","3","6801944.4441",
"25232","4","3798.360134",
"25233","1","0",
"25234","2","7.05534",
"25235","3","0",
"25236","4","0",
"25237","1","0",
"25238","2","10507",
"25239","3","0.312",
"25240","4","349227.7986845",
"25241","1","80",
"25242","2","3588.673152",
"25243","3","566032807.4888",
"25244","4","1.1111122",
"25245","1","12.658429525",
"25246","2","5233",
"25247","3","5.9812",
"25248","4","7",
"25249","1","6757844.1530239",
"25250","2","85665.333",
"25251","3","498670.128359",
"25252","4","2.56382426",
"25253","1","3.41",
"25254","2","37.289",
"25255","3","0",
"25256","4","14384910",
"25257","1","0",
"25258","2","16465219",
"25259","3","0",
"25260","4","34.807858",
"25261","1","36694.5206503",
"25262","2","709602.6",
"25263","3","77662297.997298",
"25264","4","14836429.70771",
"25265","1","38058.741",
"25266","2","1711.5",
"25267","3","247.909",
"25268","4","105340.264",
"25269","1","5351575.4631",
"25270","2","1.5865988",
"25271","3","45620.1",
"25272","4","11882.978",
"25273","1","4964240.48",
"25274","2","6565809.0316495",
"25275","3","503581371.7",
"25276","4","878939484.57674",
"25277","1","75.7839677",
"25278","2","1699201.282",
"25279","3","0",
"25280","4","114.2",
"25281","1","444.0383",
"25282","2","20.65534917",
"25283","3","4255582.055271",
"25284","4","43289287.4186",
"25285","1","33.43944607",
"25286","2","0.936942571",
"25287","3","43.051293",
"25288","4","161063005.41527",
"25289","1","46844069.42",
"25290","2","0",
"25291","3","0",
"25292","4","5.296079",
"25293","1","59.417",
"25294","2","279560217.22543",
"25295","3","0",
"25296","4","768573.122081",
"25297","1","705475546.92554",
"25298","2","97.157829",
"25299","3","492428.7",
"25300","4","0",
"25301","1","480.8",
"25302","2","19026.7817404",
"25303","3","2.218457725",
"25304","4","195.44590673",
"25305","1","114388.86230008",
"25306","2","655623.89902",
"25307","3","249831.733274",
"25308","4","0",
"25309","1","8059610.1051919",
"25310","2","0.946603",
"25311","3","7.03678",
"25312","4","4201.9830795",
"25313","1","331.53",
"25314","2","7918727.5499762",
"25315","3","0.1575771",
"25316","4","42058.1",
"25317","1","10.6526024",
"25318","2","22.72062",
"25319","3","22286413.64",
"25320","4","758543189",
"25321","1","66763405.344",
"25322","2","1",
"25323","3","31",
"25324","4","7737575.3992058",
"25325","1","260.82791",
"25326","2","0",
"25327","3","0",
"25328","4","1.69",
"25329","1","1.108150296",
"25330","2","335580157.16211",
"25331","3","9303214.117",
"25332","4","97269.671204",
"25333","1","6860000.7102049",
"25334","2","279232533.29911",
"25335","3","584921216.63317",
"25336","4","894335.8",
"25337","1","5.3754",
"25338","2","203.76593",
"25339","3","880178.327051",
"25340","4","2177.86197",
"25341","1","3834824.2762797",
"25342","2","44550.71",
"25343","3","3608821.97",
"25344","4","17435703.331",
"25345","1","8",
"25346","2","36612.547490723",
"25347","3","74965002",
"25348","4","119729546.239",
"25349","1","0",
"25350","2","14.57",
"25351","3","6367605.8158619",
"25352","4","3176540.1711437",
"25353","1","347.992",
"25354","2","3",
"25355","3","0",
"25356","4","0.714921357",
"25357","1","790.1",
"25358","2","3.56947314",
"25359","3","0",
"25360","4","396831.01",
"25361","1","0",
"25362","2","117069.211",
"25363","3","50.39257",
"25364","4","493.149293",
"25365","1","490.15149",
"25366","2","54655.79",
"25367","3","549785",
"25368","4","1036.25618",
"25369","1","2.48649",
"25370","2","5",
"25371","3","140971.1431273",
"25372","4","159721.04",
"25373","1","263946.400077",
"25374","2","0",
"25375","3","348377174",
"25376","4","3.8",
"25377","1","443.780017381",
"25378","2","2809.388727843",
"25379","3","43584.9",
"25380","4","90705.79767256",
"25381","1","482695393.18",
"25382","2","30223543",
"25383","3","3.9636",
"25384","4","51.2",
"25385","1","95.1",
"25386","2","271909.239458",
"25387","3","225798.4",
"25388","4","6006031.0406",
"25389","1","80.12763",
"25390","2","2783.0213136",
"25391","3","63.86",
"25392","4","0.021805547",
"25393","1","3014.09522",
"25394","2","129849166.4785",
"25395","3","1.53931064",
"25396","4","22918360.146434",
"25397","1","3",
"25398","2","518.3",
"25399","3","37.52782862",
"25400","4","18499.151",
"25401","1","177249630.70476",
"25402","2","17252.221198544",
"25403","3","444229.514",
"25404","4","8653.42",
"25405","1","0",
"25406","2","0",
"25407","3","37.55334",
"25408","4","29113.059523945",
"25409","1","47516166.7268",
"25410","2","327013.2",
"25411","3","29217762.4",
"25412","4","2.07560666",
"25413","1","34617079.2",
"25414","2","433397393.52011",
"25415","3","391968971.51343",
"25416","4","382705",
"25417","1","952449.55447891",
"25418","2","362598.766639",
"25419","3","999.941181423",
"25420","4","24518548.669782",
"25421","1","4498.7745515",
"25422","2","67.6",
"25423","3","4.269158425",
"25424","4","107.54187429",
"25425","1","159061227.577",
"25426","2","0",
"25427","3","180547.75606",
"25428","4","1",
"25429","1","0.324006",
"25430","2","370725.2",
"25431","3","21.96307",
"25432","4","2866.168",
"25433","1","23072294.44977",
"25434","2","41.179472",
"25435","3","5260730",
"25436","4","5322645.0176139",
"25437","1","881890.59739053",
"25438","2","7182612.0314114",
"25439","3","73738988.194911",
"25440","4","2.295",
"25441","1","417.91",
"25442","2","365250.23630136",
"25443","3","56794382.434207",
"25444","4","303.33151764",
"25445","1","2837649.8962",
"25446","2","729018.96309685",
"25447","3","11878.3",
"25448","4","689.4",
"25449","1","38787.989976224",
"25450","2","115140697.7517",
"25451","3","0",
"25452","4","27.1064",
"25453","1","7231.18539137",
"25454","2","1557.305732032",
"25455","3","14189539.26",
"25456","4","37502964",
"25457","1","189596647.274",
"25458","2","26.77",
"25459","3","0",
"25460","4","0.6950895",
"25461","1","33272563.4",
"25462","2","0",
"25463","3","0.246593",
"25464","4","4",
"25465","1","525185.1820432",
"25466","2","20249472.08",
"25467","3","494798508.34211",
"25468","4","0",
"25469","1","696.98994",
"25470","2","3684.89891453",
"25471","3","189.151843",
"25472","4","0",
"25473","1","3",
"25474","2","0",
"25475","3","91256252.29829",
"25476","4","506587058.76335",
"25477","1","0.83121852",
"25478","2","0",
"25479","3","0",
"25480","4","0",
"25481","1","77",
"25482","2","7",
"25483","3","733.7782707",
"25484","4","2170",
"25485","1","26.8385",
"25486","2","0.88510018",
"25487","3","9045.0602",
"25488","4","23837.751",
"25489","1","0",
"25490","2","531.4871727",
"25491","3","24609.4",
"25492","4","4596.5387844",
"25493","1","75.64",
"25494","2","596246.76303",
"25495","3","278670",
"25496","4","2381.52753742",
"25497","1","0",
"25498","2","545.3",
"25499","3","969291791.55941",
"25500","4","2.63",
"25501","1","0",
"25502","2","1474863.0090701",
"25503","3","2326.401295632",
"25504","4","0",
"25505","1","4400005.7148589",
"25506","2","4328.9914794",
"25507","3","15.445",
"25508","4","40.9592549",
"25509","1","18285790.61261",
"25510","2","0",
"25511","3","2.449265",
"25512","4","0",
"25513","1","388.08056",
"25514","2","229018171.40262",
"25515","3","24.04689",
"25516","4","0",
"25517","1","411039791.4524",
"25518","2","1.879",
"25519","3","7398747.2",
"25520","4","501984692.04359",
"25521","1","7.27",
"25522","2","7.335932067",
"25523","3","0",
"25524","4","2848",
"25525","1","42168534.341",
"25526","2","1187637.8",
"25527","3","36.789925",
"25528","4","18821562",
"25529","1","76144035.59418",
"25530","2","39.498",
"25531","3","1.4607",
"25532","4","294946.2",
"25533","1","50",
"25534","2","37195242.41",
"25535","3","12091.68253",
"25536","4","420.840158",
"25537","1","3584400.443203",
"25538","2","2445504.4",
"25539","3","4.18",
"25540","4","370",
"25541","1","16.451645292",
"25542","2","24990.3426601",
"25543","3","1473073.7107457",
"25544","4","0",
"25545","1","1323769",
"25546","2","1",
"25547","3","0",
"25548","4","279266003.63",
"25549","1","69.77039011",
"25550","2","472913.55",
"25551","3","981.43",
"25552","4","1329.6138867",
"25553","1","22054951.624895",
"25554","2","202144720",
"25555","3","181525307.25136",
"25556","4","27531.1228095",
"25557","1","13637440.280709",
"25558","2","119047.16913",
"25559","3","1229.9499764",
"25560","4","986.596722",
"25561","1","351.3096",
"25562","2","6",
"25563","3","6.2775",
"25564","4","0",
"25565","1","236.01735409",
"25566","2","296282721.71123",
"25567","3","47819842.965411",
"25568","4","107847.2",
"25569","1","169739.4225236",
"25570","2","130804.627",
"25571","3","41344955.667856",
"25572","4","78.81707",
"25573","1","32",
"25574","2","317.29109",
"25575","3","73.43172",
"25576","4","0",
"25577","1","39280759.1699",
"25578","2","798881.347723",
"25579","3","5055.2",
"25580","4","190.3",
"25581","1","0",
"25582","2","108.4248915",
"25583","3","11.5891",
"25584","4","9763560.856",
"25585","1","441481.6218957",
"25586","2","19.101031",
"25587","3","1119.64559251",
"25588","4","771053.2",
"25589","1","2.0169",
"25590","2","448153.07871",
"25591","3","38.333677736",
"25592","4","4248.108026",
"25593","1","23.001043897",
"25594","2","2.750271725",
"25595","3","311837.2",
"25596","4","10335896.2",
"25597","1","1609.48496938",
"25598","2","247907833",
"25599","3","1.2227145",
"25600","4","811.672825166",
"25601","1","47933117.715689",
"25602","2","8034835.16705",
"25603","3","74354.00405",
"25604","4","7.443",
"25605","1","58.72",
"25606","2","4468.3386703",
"25607","3","4440012.4",
"25608","4","48584689.348599",
"25609","1","6.06",
"25610","2","0",
"25611","3","1.446",
"25612","4","0",
"25613","1","3297.0906",
"25614","2","392659.6788",
"25615","3","2605779",
"25616","4","249829.56673517",
"25617","1","0.4863",
"25618","2","2044232.07",
"25619","3","39.04523",
"25620","4","3.4",
"25621","1","54369.378",
"25622","2","19.205519",
"25623","3","18052.2309328",
"25624","4","32.633163",
"25625","1","58.3",
"25626","2","171731.89",
"25627","3","10564",
"25628","4","3120.2545",
"25629","1","568.3",
"25630","2","0",
"25631","3","149.1137",
"25632","4","7.453",
"25633","1","516.722699644",
"25634","2","12017885",
"25635","3","277.472",
"25636","4","422758106",
"25637","1","4330314.862177",
"25638","2","3224370.05",
"25639","3","720844.4",
"25640","4","0",
"25641","1","0.10073",
"25642","2","5379705",
"25643","3","54.66668",
"25644","4","630.7847",
"25645","1","2145992.8",
"25646","2","241.679887914",
"25647","3","1.47610981",
"25648","4","106.9",
"25649","1","3393.511105",
"25650","2","147.8875936",
"25651","3","51174311.084449",
"25652","4","42.986433",
"25653","1","370.784290168",
"25654","2","85369",
"25655","3","186.669567",
"25656","4","69526.294",
"25657","1","44423.380769",
"25658","2","575.1957",
"25659","3","1564.2105",
"25660","4","0",
"25661","1","2568144.225268",
"25662","2","0",
"25663","3","328.6063279",
"25664","4","1915669.3079744",
"25665","1","229.16",
"25666","2","1.2574647",
"25667","3","3953.792",
"25668","4","237.7012",
"25669","1","3.83",
"25670","2","409.04110685",
"25671","3","2.4866",
"25672","4","5351.7211274",
"25673","1","778722289.43708",
"25674","2","51.888",
"25675","3","104.93",
"25676","4","0",
"25677","1","768489685.41562",
"25678","2","18.50266",
"25679","3","0",
"25680","4","0",
"25681","1","47815.00613998",
"25682","2","382619839.47467",
"25683","3","0",
"25684","4","0",
"25685","1","0",
"25686","2","68358459.164109",
"25687","3","2015883.5",
"25688","4","94.6",
"25689","1","690338.9",
"25690","2","51907675.542723",
"25691","3","0",
"25692","4","46.042",
"25693","1","11559249.5",
"25694","2","578.8929",
"25695","3","0.819625015",
"25696","4","322735.257877",
"25697","1","0",
"25698","2","4005",
"25699","3","488252.5458002",
"25700","4","90.26",
"25701","1","2977240.5100812",
"25702","2","23233",
"25703","3","0",
"25704","4","9926328.9563126",
"25705","1","0",
"25706","2","8489.400879",
"25707","3","68281048.52",
"25708","4","0",
"25709","1","7750220.5954378",
"25710","2","5470.679201",
"25711","3","2799554.1",
"25712","4","666172",
"25713","1","0.750360216",
"25714","2","60049941",
"25715","3","29.99454477",
"25716","4","0",
"25717","1","13265",
"25718","2","0",
"25719","3","144321280.579",
"25720","4","9541253.9980129",
"25721","1","2149.9",
"25722","2","34057802.928979",
"25723","3","723844640.27151",
"25724","4","455.200742",
"25725","1","8079",
"25726","2","1615611.57",
"25727","3","40.261357181",
"25728","4","0",
"25729","1","2625247",
"25730","2","24049.022",
"25731","3","0",
"25732","4","2380733.6259317",
"25733","1","593.8422",
"25734","2","116390.467314",
"25735","3","920.303373937",
"25736","4","1231254.82792",
"25737","1","407.5815",
"25738","2","2897453.7742173",
"25739","3","2030.694855",
"25740","4","0",
"25741","1","56422653",
"25742","2","123.56",
"25743","3","0",
"25744","4","1.196333",
"25745","1","0",
"25746","2","31162195",
"25747","3","42958978",
"25748","4","4.6398",
"25749","1","41678.1342391",
"25750","2","31999131.633987",
"25751","3","1486.418804",
"25752","4","144.26",
"25753","1","651.2876359",
"25754","2","0.1918096",
"25755","3","197",
"25756","4","5",
"25757","1","428",
"25758","2","8.715281329",
"25759","3","304.0278",
"25760","4","0.77199",
"25761","1","37.81801",
"25762","2","3.1",
"25763","3","0",
"25764","4","0",
"25765","1","29203",
"25766","2","4250557.3",
"25767","3","0",
"25768","4","94.5",
"25769","1","64775402.989854",
"25770","2","5092122.1015376",
"25771","3","0",
"25772","4","2.1",
"25773","1","0",
"25774","2","87074",
"25775","3","894.78",
"25776","4","2869.99746",
"25777","1","23",
"25778","2","207746.6722924",
"25779","3","3740",
"25780","4","3221759",
"25781","1","490.864915",
"25782","2","0.243",
"25783","3","20047.9563",
"25784","4","12.571",
"25785","1","11",
"25786","2","3.131",
"25787","3","28608236",
"25788","4","30727992.92056",
"25789","1","52512.06892",
"25790","2","215.402",
"25791","3","40.57",
"25792","4","151317847.21942",
"25793","1","1458857.557393",
"25794","2","1.7",
"25795","3","0",
"25796","4","0",
"25797","1","0",
"25798","2","0",
"25799","3","30879.6478",
"25800","4","0",
"25801","1","330393.379031",
"25802","2","31211788.750817",
"25803","3","1011546.9683567",
"25804","4","271574.045",
"25805","1","35703.4624",
"25806","2","5708.940191091",
"25807","3","74.95789547",
"25808","4","20329.305563637",
"25809","1","885.04273",
"25810","2","2927.04",
"25811","3","4387.336",
"25812","4","27862299.30206",
"25813","1","1330.3183407",
"25814","2","76.84666925",
"25815","3","190762958.2",
"25816","4","27.62",
"25817","1","0",
"25818","2","34290.733715",
"25819","3","2.95319611",
"25820","4","55645779.888648",
"25821","1","10",
"25822","2","0",
"25823","3","19907.37",
"25824","4","36020523.75059",
"25825","1","1.7365",
"25826","2","529852565.07766",
"25827","3","13334787.862313",
"25828","4","1.708023873",
"25829","1","0",
"25830","2","338132.63813346",
"25831","3","20.101353",
"25832","4","34.9877",
"25833","1","506172222.46692",
"25834","2","2.63223758",
"25835","3","122.952393",
"25836","4","98251923",
"25837","1","8.1",
"25838","2","0.84",
"25839","3","68237266.356342",
"25840","4","16025.2376573",
"25841","1","1.80036",
"25842","2","38393380.48",
"25843","3","168.46",
"25844","4","409.09",
"25845","1","20274.7532921",
"25846","2","314438.8",
"25847","3","89.566374414",
"25848","4","321351.859685",
"25849","1","4622",
"25850","2","2865547",
"25851","3","5.133474912",
"25852","4","4.4",
"25853","1","1.969",
"25854","2","0.588",
"25855","3","4658.3134",
"25856","4","508.029413",
"25857","1","6947794.203",
"25858","2","1895.43",
"25859","3","0",
"25860","4","26692.31249",
"25861","1","17092.24",
"25862","2","11297603.818762",
"25863","3","0.256816049",
"25864","4","2.367806647",
"25865","1","5145488.420872",
"25866","2","1046.579",
"25867","3","3.046",
"25868","4","28.392",
"25869","1","514.9012",
"25870","2","15.16619",
"25871","3","1422",
"25872","4","0",
"25873","1","130996751.2422",
"25874","2","416.774821276",
"25875","3","12011.75",
"25876","4","2.4923",
"25877","1","0",
"25878","2","2.2",
"25879","3","3",
"25880","4","361301.4921",
"25881","1","0",
"25882","2","23808164.231096",
"25883","3","18.3924071",
"25884","4","0.32",
"25885","1","0",
"25886","2","350.87361",
"25887","3","0.86937",
"25888","4","848564.771995",
"25889","1","518878917.76",
"25890","2","0",
"25891","3","1170074.823",
"25892","4","0",
"25893","1","11129",
"25894","2","720739502.2812",
"25895","3","112.38637",
"25896","4","4.8946",
"25897","1","335497.9086153",
"25898","2","0",
"25899","3","891600.0456107",
"25900","4","7458.63923513",
"25901","1","0.0434",
"25902","2","13447860.931237",
"25903","3","970766.6238645",
"25904","4","3.207",
"25905","1","1.4673",
"25906","2","58176.47317",
"25907","3","28121.96184313",
"25908","4","451095144",
"25909","1","3",
"25910","2","35873465.62",
"25911","3","51605.68",
"25912","4","167",
"25913","1","4.656",
"25914","2","52.51117",
"25915","3","24508769.5545",
"25916","4","1259423.83018",
"25917","1","43.37123",
"25918","2","771",
"25919","3","9.39784416",
"25920","4","1697.093",
"25921","1","1815.526001372",
"25922","2","48692.10260946",
"25923","3","36.6487776",
"25924","4","1.258145",
"25925","1","261627.4",
"25926","2","163770528.48",
"25927","3","0.921863443",
"25928","4","54263558.2",
"25929","1","24.28",
"25930","2","0.8795317",
"25931","3","2868046.798",
"25932","4","415724325.13351",
"25933","1","3223929.2254579",
"25934","2","3228.086979304",
"25935","3","201780.7839",
"25936","4","7.59",
"25937","1","15.4308841",
"25938","2","67.98902686",
"25939","3","74.807",
"25940","4","35008.504",
"25941","1","155415.2760438",
"25942","2","2373255.426",
"25943","3","1575.4",
"25944","4","15.4766027",
"25945","1","6123770.16627",
"25946","2","10500.28338145",
"25947","3","14985.9477566",
"25948","4","20489.154",
"25949","1","35146915",
"25950","2","55914677.943717",
"25951","3","7.4901484",
"25952","4","89879189.6",
"25953","1","77700051.9465",
"25954","2","23210.816",
"25955","3","17.96",
"25956","4","420797.5717",
"25957","1","0",
"25958","2","0",
"25959","3","285276.40080215",
"25960","4","3189927.6564241",
"25961","1","140730008.70868",
"25962","2","152.0019",
"25963","3","10363.83867741",
"25964","4","6185.39",
"25965","1","2",
"25966","2","44.42",
"25967","3","547.4",
"25968","4","8025993",
"25969","1","40",
"25970","2","2608.4163",
"25971","3","129299",
"25972","4","291337.68041788",
"25973","1","59783.440722",
"25974","2","6364.43",
"25975","3","4979666",
"25976","4","257743.558071",
"25977","1","483",
"25978","2","41.9961",
"25979","3","1.2",
"25980","4","14.85",
"25981","1","4953.5",
"25982","2","89305749.674922",
"25983","3","219656.61770722",
"25984","4","0",
"25985","1","439787.2376855",
"25986","2","5.624",
"25987","3","60198.55789",
"25988","4","114816934",
"25989","1","0.904",
"25990","2","2425469.9985484",
"25991","3","0",
"25992","4","0",
"25993","1","9217.55",
"25994","2","243602454.6",
"25995","3","5.6",
"25996","4","3243139.8904498",
"25997","1","0",
"25998","2","0",
"25999","3","207748362.6954",
"26000","4","29194006",
"26001","1","2996965",
"26002","2","17635",
"26003","3","0",
"26004","4","0",
"26005","1","400605225.40005",
"26006","2","4340.624832",
"26007","3","0",
"26008","4","0.79",
"26009","1","9798.51",
"26010","2","0",
"26011","3","9.0960278",
"26012","4","2.36663414",
"26013","1","0",
"26014","2","32137006.987927",
"26015","3","67834.346997532",
"26016","4","2626993.7343203",
"26017","1","0",
"26018","2","7055.038669",
"26019","3","0.266",
"26020","4","1102.3",
"26021","1","0",
"26022","2","308038.3",
"26023","3","8588816.121888",
